ax,ay,az,gx,gy,gz
-0.041,0.917,0.945,30.945,11.963,-78.003
-0.007,0.881,0.953,40.405,12.085,-81.848
-0.025,0.625,0.991,47.180,8.362,-80.627
0.151,0.758,1.022,45.715,2.869,-77.698
0.155,0.723,0.842,40.588,2.747,-69.031
0.040,0.759,0.694,29.480,13.977,-59.814
0.081,0.705,0.656,21.057,31.799,-56.702
0.142,0.613,0.697,16.479,47.913,-57.983
0.198,0.533,0.801,13.428,56.030,-54.321
0.227,0.402,0.765,14.099,55.420,-46.143
0.157,0.331,0.732,12.756,54.626,-42.236
0.079,0.323,0.871,7.263,52.979,-41.016
0.073,0.407,0.869,6.958,44.434,-35.034
0.068,0.356,0.827,6.714,36.682,-24.841
0.074,0.322,0.818,2.502,36.194,-20.630
0.044,0.307,0.827,-2.319,40.588,-23.560
-0.002,0.317,0.784,-2.441,44.800,-28.015
-0.033,0.338,0.756,0.183,47.424,-29.846
-0.033,0.373,0.757,4.456,45.715,-27.405
-0.042,0.407,0.746,9.216,39.368,-22.400
-0.010,0.361,0.712,15.747,31.799,-17.761
-0.012,0.359,0.662,21.667,24.902,-16.846
-0.075,0.350,0.627,26.611,18.250,-16.846
-0.078,0.347,0.644,31.189,11.292,-16.113
-0.055,0.351,0.660,33.386,3.113,-12.634
-0.052,0.374,0.634,32.654,-3.845,-8.057
-0.035,0.414,0.592,27.405,-8.362,-5.615
0.016,0.466,0.692,17.639,-10.071,-3.906
0.034,0.454,0.740,14.221,-10.559,-2.869
-0.022,0.436,0.682,22.705,-10.193,-4.700
0.029,0.578,0.463,37.109,-22.949,-2.197
-0.036,0.588,0.584,35.767,-20.264,-2.686
0.076,0.818,0.561,36.072,-11.780,-6.531
0.023,0.833,0.583,37.842,-6.409,-8.057
0.123,0.851,0.719,34.790,-10.864,-12.817
0.153,0.867,0.756,30.029,-24.170,-16.479
0.039,0.825,0.679,19.287,-33.630,-18.005
0.009,0.723,0.707,3.967,-29.480,-19.165
0.001,0.628,0.751,-10.315,-18.188,-20.630
-0.043,0.590,0.766,-21.362,-7.690,-18.616
-0.027,0.568,0.807,-26.062,-2.075,-10.620
0.045,0.558,0.850,-24.902,-2.075,-0.916
0.081,0.557,0.855,-20.569,-6.226,6.592
0.064,0.592,0.829,-15.015,-12.878,9.705
0.052,0.620,0.808,-9.644,-18.433,11.292
0.050,0.649,0.852,-7.263,-20.752,13.611
0.060,0.678,0.926,-8.362,-21.362,16.418
0.046,0.692,0.916,-11.292,-22.034,19.226
0.025,0.690,0.886,-16.418,-20.325,21.057
0.011,0.686,0.855,-24.902,-16.357,22.583
-0.018,0.687,0.792,-36.926,-12.878,24.963
-0.035,0.651,0.800,-51.697,-11.536,29.846
-0.088,0.656,0.758,-68.970,-14.404,36.438
-0.121,0.573,0.779,-91.980,-17.151,47.424
-0.043,0.590,0.750,-107.239,-15.930,61.096
-0.050,0.521,0.675,-119.995,-14.099,63.965
0.001,0.684,0.703,-125.549,-10.437,59.265
0.079,0.801,0.755,-123.596,-7.385,51.758
0.097,0.881,0.751,-112.915,-8.423,45.227
0.123,0.934,0.706,-100.769,-12.451,40.710
0.167,0.980,0.644,-90.149,-17.761,38.330
0.154,0.967,0.530,-84.106,-22.644,37.842
0.145,0.964,0.423,-87.219,-26.245,38.391
0.137,0.915,0.359,-101.074,-26.794,39.612
0.146,0.906,0.342,-121.948,-24.841,38.696
0.149,0.739,0.345,-143.616,-21.729,33.569
0.176,0.653,0.403,-166.138,-19.348,22.339
0.067,0.859,0.548,-183.167,-17.822,7.812
-0.029,0.974,0.649,-178.894,-19.409,-2.869
-0.089,0.991,0.719,-153.320,-23.315,-8.301
-0.108,0.993,0.712,-126.221,-29.846,-9.460
-0.160,0.971,0.589,-107.727,-34.668,-5.615
-0.211,0.936,0.433,-101.379,-33.020,1.465
-0.242,0.956,0.270,-111.755,-24.841,10.498
-0.243,0.999,0.169,-129.211,-10.010,20.874
-0.225,1.025,0.097,-142.944,6.653,30.884
-0.212,1.029,0.036,-146.667,21.362,37.354
-0.155,1.000,0.064,-143.799,30.029,39.307
-0.077,0.979,0.201,-145.203,29.846,37.354
-0.045,0.994,0.302,-149.292,19.165,33.020
-0.110,0.975,0.370,-144.287,0.061,29.053
-0.190,0.990,0.419,-130.188,-22.522,26.306
-0.245,1.008,0.455,-105.713,-45.471,24.597
-0.351,0.952,0.401,-68.542,-64.087,21.606
-0.433,0.870,0.266,-39.368,-74.707,19.287
-0.406,0.876,0.197,-34.729,-73.547,22.400
-0.358,0.881,0.198,-40.771,-62.012,31.433
-0.348,0.833,0.144,-46.631,-44.739,41.138
-0.297,0.822,0.093,-53.650,-24.475,45.166
-0.239,0.788,0.059,-60.852,-5.066,43.762
-0.156,0.848,0.037,-66.040,10.254,37.354
-0.084,0.894,0.043,-73.364,20.142,27.771
-0.073,0.932,0.073,-80.200,22.644,16.174
-0.066,0.958,0.104,-81.177,17.334,4.395
-0.040,0.977,0.189,-75.256,6.226,-5.676
-0.030,1.020,0.278,-62.805,-9.277,-15.747
-0.057,1.046,0.312,-44.006,-28.320,-25.269
-0.106,1.048,0.327,-20.386,-47.668,-32.654
-0.177,1.065,0.305,3.723,-64.819,-37.659
-0.292,1.081,0.220,27.283,-78.125,-40.344
-0.443,1.068,0.100,49.561,-85.144,-40.771
-0.567,1.019,-0.027,66.528,-85.632,-38.513
-0.613,0.968,-0.144,73.730,-80.750,-34.180
-0.603,0.927,-0.196,70.496,-71.899,-28.564
-0.551,0.863,-0.217,60.730,-62.805,-23.437
-0.470,0.827,-0.202,43.762,-56.396,-20.508
-0.419,0.816,-0.136,22.400,-53.772,-20.142
-0.421,0.814,-0.079,4.639,-54.871,-22.583
-0.428,0.845,-0.058,-4.822,-58.472,-28.198
-0.412,0.863,-0.066,-3.845,-62.134,-35.828
-0.416,0.826,-0.083,5.249,-64.636,-46.692
-0.464,0.797,-0.090,19.409,-66.956,-61.096
-0.498,0.771,-0.140,37.964,-69.397,-75.928
-0.507,0.728,-0.169,59.265,-71.655,-86.731
-0.499,0.657,-0.205,79.407,-73.120,-91.492
-0.469,0.589,-0.196,92.468,-75.684,-90.149
-0.431,0.567,-0.167,98.450,-80.139,-83.435
-0.385,0.575,-0.133,95.642,-86.182,-71.960
-0.347,0.584,-0.101,89.294,-92.957,-57.922
-0.310,0.590,-0.085,82.336,-100.708,-45.044
-0.270,0.575,-0.080,73.120,-108.459,-37.903
-0.254,0.590,-0.070,61.646,-115.540,-39.368
-0.268,0.635,-0.026,49.744,-122.620,-47.363
-0.304,0.717,0.070,39.246,-130.432,-58.167
-0.332,0.823,0.170,33.386,-141.113,-67.993
-0.373,0.914,0.265,30.945,-154.663,-74.219
-0.401,0.942,0.350,30.029,-169.861,-75.623
-0.393,0.935,0.425,31.921,-186.279,-72.144
-0.349,0.913,0.496,34.729,-203.247,-64.331
-0.305,0.874,0.548,36.255,-220.520,-54.626
-0.291,0.816,0.573,39.063,-237.061,-44.800
-0.310,0.750,0.588,43.213,-250.793,-36.926
-0.337,0.675,0.612,46.875,-261.047,-31.799
-0.371,0.605,0.628,47.974,-269.043,-28.320
-0.406,0.533,0.634,46.570,-273.804,-25.513
-0.434,0.463,0.669,42.480,-274.353,-22.705
-0.480,0.426,0.768,32.898,-270.386,-19.897
-0.513,0.429,0.944,14.038,-262.451,-16.602
-0.647,0.641,1.157,-18.799,-251.770,-10.498
-0.864,0.778,1.414,-59.875,-235.596,1.526
-1.120,0.979,1.570,-98.694,-208.130,18.555
-1.260,1.198,1.484,-119.446,-163.452,39.063
-1.250,1.420,1.366,-108.093,-98.389,65.674
-1.015,1.488,1.255,-65.674,-20.325,101.013
-0.617,1.435,1.141,-15.747,56.030,141.541
-0.317,1.383,1.095,20.264,118.103,177.979
-0.092,1.329,1.011,49.011,157.837,203.308
0.081,1.308,0.875,70.313,178.711,216.431
0.203,1.214,0.670,77.209,186.279,220.703
0.290,1.047,0.427,66.406,186.157,216.248
0.370,0.976,0.264,46.326,182.739,200.806
0.499,0.971,0.175,19.043,176.941,180.176
0.678,0.998,0.184,-14.038,166.931,161.438
0.829,1.099,0.279,-45.593,151.123,148.010
0.943,1.175,0.424,-64.819,129.211,139.954
1.052,1.266,0.671,-64.758,100.891,133.911
1.076,1.489,0.837,-45.837,65.857,126.465
1.047,1.760,0.878,-11.841,29.968,118.164
0.965,1.951,0.865,31.311,3.540,107.971
0.820,1.968,0.806,70.129,-7.446,95.032
0.677,1.957,0.695,89.478,-2.747,80.017
0.566,1.929,0.566,85.876,20.264,66.711
0.424,1.898,0.462,61.340,61.218,56.335
0.288,1.852,0.405,19.775,112.000,47.852
0.186,1.834,0.426,-23.499,163.208,37.231
0.138,1.864,0.492,-54.871,204.956,22.095
0.056,1.941,0.465,-68.481,230.652,3.723
-0.051,1.914,0.379,-69.519,241.028,-16.907
-0.145,1.852,0.268,-63.049,239.014,-44.250
-0.178,1.736,0.205,-51.941,224.426,-75.989
-0.219,1.629,0.220,-39.001,195.801,-109.741
-0.302,1.511,0.188,-20.752,151.733,-143.188
-0.419,1.342,0.134,4.333,96.375,-174.683
-0.495,1.179,0.158,32.471,33.020,-202.515
-0.612,1.046,0.094,60.303,-33.630,-225.769
-0.870,0.905,-0.030,86.182,-94.971,-244.080
-1.134,0.712,-0.146,107.483,-142.578,-254.578
-1.286,0.486,-0.216,119.568,-176.880,-257.141
-1.350,0.247,-0.250,119.202,-197.632,-253.479
-1.417,0.018,-0.243,104.248,-205.261,-245.789
-1.462,-0.179,-0.205,78.430,-202.637,-234.314
-1.606,-0.266,-0.125,50.415,-191.345,-218.811
-1.648,-0.363,-0.099,25.452,-174.561,-195.435
-1.688,-0.442,-0.043,1.770,-152.649,-165.344
-1.710,-0.564,0.066,-23.621,-126.953,-131.165
-1.743,-0.569,0.226,-45.105,-100.281,-95.215
-1.733,-0.499,0.411,-53.711,-76.477,-53.406
-1.576,-0.427,0.573,-49.805,-59.021,-2.197
-1.439,-0.404,0.739,-40.466,-50.110,51.758
-1.293,-0.364,0.846,-33.813,-47.852,99.854
-1.240,-0.248,0.970,-35.950,-47.668,141.296
-1.029,-0.050,1.142,-39.856,-46.753,179.138
-0.875,0.177,1.247,-38.696,-43.640,210.571
-0.856,0.444,1.354,-38.513,-37.598,236.450
-0.788,0.797,1.376,-36.926,-26.367,257.874
-0.592,1.235,1.280,-34.546,-7.324,277.527
-0.410,1.675,1.055,-34.851,25.330,292.419
-0.287,2.181,0.822,-43.701,73.730,299.744
-0.118,2.665,0.679,-50.110,129.395,300.598
0.152,2.954,0.585,-43.396,181.091,293.762
0.456,3.026,0.482,-30.151,218.506,272.400
0.683,3.010,0.336,-23.315,236.938,230.652
0.759,2.939,0.249,-27.954,235.474,167.419
0.794,2.747,0.243,-28.442,213.562,89.172
0.827,2.552,0.229,-7.690,171.204,3.845
0.725,2.383,0.252,20.935,111.877,-81.177
0.546,2.222,0.317,53.284,40.344,-155.945
0.370,2.047,0.390,84.900,-35.950,-216.614
0.176,1.808,0.457,119.751,-108.582,-261.414
-0.028,1.473,0.460,158.142,-168.701,-291.687
-0.176,1.056,0.454,188.782,-213.196,-308.655
-0.332,0.643,0.425,206.238,-240.906,-314.880
-0.577,0.219,0.450,205.872,-250.244,-311.401
-0.940,-0.227,0.446,192.261,-240.356,-298.218
-1.178,-0.527,0.385,161.926,-209.473,-269.226
-1.315,-0.680,0.307,112.427,-159.241,-215.881
-1.489,-0.752,0.295,56.702,-93.384,-136.963
-1.596,-0.733,0.302,5.432,-21.240,-46.936
-1.473,-0.700,0.403,-29.358,44.983,36.804
-1.301,-0.587,0.453,-53.772,95.581,104.309
-1.092,-0.424,0.494,-68.359,126.648,155.579
-0.912,-0.286,0.529,-72.998,141.663,196.411
-0.796,-0.188,0.583,-69.458,142.273,226.624
-0.740,-0.094,0.598,-59.326,131.042,245.605
-0.705,0.004,0.630,-45.288,111.877,254.272
-0.653,0.147,0.666,-32.288,88.013,254.700
-0.565,0.365,0.687,-28.381,64.514,250.366
-0.483,0.715,0.682,-34.241,47.241,245.911
-0.436,1.099,0.634,-43.884,40.833,243.103
-0.491,1.767,0.446,-61.340,42.725,231.628
-0.426,2.442,0.351,-66.345,57.373,216.492
-0.346,3.040,0.216,-68.970,91.797,218.323
-0.237,3.241,-0.016,-55.359,136.719,227.478
0.015,3.062,-0.179,-27.039,177.917,218.323
0.403,2.661,-0.212,-10.132,198.730,172.241
0.754,2.128,-0.178,-9.949,188.965,86.243
0.890,1.800,-0.184,-11.414,145.508,-38.757
0.746,1.724,0.087,2.991,72.205,-181.946
0.396,1.594,0.518,35.645,-29.053,-309.875
-0.012,1.407,0.889,93.140,-150.085,-401.428
-0.425,1.195,0.866,148.376,-271.240,-443.787
-0.731,0.764,0.799,189.026,-361.816,-436.768
-0.934,0.421,1.084,202.881,-412.964,-394.653
-0.940,-0.140,1.038,201.782,-419.678,-329.163
-0.889,-0.198,0.462,110.718,-370.667,-240.601
-1.403,-0.151,0.148,20.996,-258.118,-131.958
-1.844,-0.637,0.591,-0.122,-105.347,-35.339
-1.567,-0.829,0.856,-5.981,22.461,12.451
-1.161,-0.675,0.983,-10.010,103.027,39.063
-1.035,-0.453,1.072,-15.442,144.104,83.313
-1.014,-0.210,1.097,-23.926,154.541,143.127
-0.906,0.061,1.070,-25.513,145.447,202.026
-0.769,0.319,0.999,-15.747,128.296,249.023
-0.664,0.609,0.811,-0.854,112.061,279.358
-0.539,0.945,0.557,7.324,104.187,293.823
-0.401,1.395,0.281,3.662,108.765,294.800
-0.283,1.886,0.022,-11.597,123.901,286.743
-0.098,2.317,-0.230,-32.471,145.508,272.766
0.216,2.515,-0.366,-56.213,167.786,250.244
0.529,2.470,-0.326,-74.646,185.364,210.205
0.680,2.205,-0.146,-90.881,189.087,144.775
0.651,2.093,0.077,-101.196,166.077,52.246
0.535,1.913,0.422,-86.670,110.901,-53.955
0.374,1.602,0.829,-34.058,23.254,-162.598
0.172,1.316,1.014,43.030,-85.815,-261.414
-0.048,0.859,1.101,122.681,-195.374,-335.754
-0.437,0.301,1.076,183.105,-286.377,-380.554
-0.997,-0.385,1.199,221.313,-347.595,-397.461
-1.336,-1.170,1.305,217.957,-374.512,-385.315
-1.270,-1.329,1.042,126.465,-356.873,-328.674
-2.200,-0.678,0.145,-15.869,-261.414,-197.937
-3.025,-0.562,0.354,-95.337,-91.064,-18.127
-2.385,-0.605,0.787,-100.281,77.332,119.873
-1.473,-0.321,1.102,-94.482,193.359,196.411
-0.797,-0.032,1.231,-87.585,246.582,247.559
-0.392,0.175,1.308,-76.782,253.418,282.959
-0.175,0.346,1.231,-62.866,233.215,293.762
-0.073,0.527,1.053,-42.542,199.463,276.367
-0.110,0.843,0.813,-16.052,161.377,238.159
-0.174,1.134,0.487,13.367,126.160,191.528
-0.129,1.416,0.186,42.297,97.168,147.827
-0.008,1.702,-0.023,55.603,74.890,114.319
0.081,1.929,-0.177,47.974,57.678,90.759
0.150,2.021,-0.197,29.175,43.518,70.923
0.267,1.968,-0.118,17.456,27.283,44.495
0.377,1.776,0.007,20.752,7.019,3.052
0.364,1.509,0.211,24.963,-19.043,-57.556
0.236,1.149,0.526,35.767,-54.749,-136.230
-0.022,0.782,0.822,66.284,-99.548,-222.778
-0.342,0.266,1.126,109.619,-144.714,-294.373
-0.696,-0.425,1.283,139.404,-184.692,-337.891
-1.044,-0.982,1.318,148.437,-210.999,-349.548
-1.539,-1.192,1.336,143.555,-209.167,-312.744
-2.026,-1.262,0.829,111.816,-162.415,-200.623
-2.310,-1.338,0.626,43.701,-69.519,-31.128
-2.047,-1.183,0.838,-24.658,29.663,120.117
-1.361,-0.770,1.049,-72.571,100.769,220.032
-0.817,-0.344,1.114,-95.520,135.498,282.837
-0.477,0.005,1.155,-102.783,144.226,318.176
-0.262,0.411,1.150,-92.102,137.329,324.036
-0.162,0.889,1.015,-63.293,121.948,306.885
-0.102,1.274,0.783,-23.804,103.882,278.137
-0.032,1.632,0.498,10.437,87.891,242.615
0.055,1.961,0.240,32.166,76.782,205.200
0.156,2.139,0.034,34.180,71.350,168.030
0.263,2.167,-0.043,23.926,69.641,126.587
0.358,2.129,-0.028,7.507,67.078,74.829
0.377,2.038,0.068,-7.446,58.533,14.099
0.295,1.872,0.204,-19.409,38.147,-53.406
0.160,1.605,0.454,-23.926,5.005,-125.854
0.062,1.170,0.774,-15.808,-42.480,-199.463
-0.071,0.666,1.064,10.315,-98.938,-268.616
-0.482,0.208,1.240,45.105,-150.452,-325.073
-0.924,-0.363,1.223,66.895,-191.772,-355.469
-1.311,-0.841,1.191,74.829,-216.553,-351.868
-1.528,-0.999,1.102,80.139,-211.853,-299.500
-1.707,-1.027,0.799,47.791,-165.894,-179.199
-2.158,-1.026,0.616,-28.381,-90.454,-19.531
-2.053,-0.901,0.695,-90.210,-2.625,115.356
-1.527,-0.420,0.906,-133.362,69.885,199.341
-1.043,0.100,1.026,-152.039,115.417,252.441
-0.664,0.465,1.050,-145.691,136.292,287.781
-0.424,0.769,0.956,-123.108,141.479,298.401
-0.339,1.096,0.813,-98.450,136.108,282.349
-0.312,1.457,0.602,-75.745,124.084,248.047
-0.227,1.731,0.372,-52.551,111.023,205.383
-0.121,1.840,0.184,-35.889,100.037,157.471
-0.040,1.854,0.082,-25.391,91.797,104.431
0.051,1.771,0.090,-23.804,83.374,48.584
0.125,1.647,0.224,-25.330,68.481,-8.057
0.099,1.562,0.438,-23.621,41.992,-65.491
-0.026,1.417,0.753,-10.864,3.357,-117.798
-0.208,1.209,1.055,14.954,-43.945,-159.912
-0.376,0.845,1.211,49.622,-93.018,-189.636
-0.542,0.296,1.330,78.979,-130.615,-208.435
-0.756,-0.204,1.390,92.041,-149.597,-217.712
-1.009,-0.443,1.352,83.618,-144.897,-208.069
-1.169,-0.478,1.196,54.260,-110.840,-164.612
-1.302,-0.461,0.960,14.648,-47.791,-86.365
-1.366,-0.409,0.865,-23.804,32.715,8.240
-1.169,-0.261,0.904,-56.335,107.300,93.628
-0.829,-0.025,0.905,-73.486,156.982,154.114
-0.512,0.225,0.797,-75.012,181.458,194.336
-0.298,0.478,0.633,-69.397,188.354,218.628
-0.205,0.715,0.442,-65.002,184.631,226.196
-0.142,0.963,0.206,-63.599,174.377,216.797
0.074,1.022,0.214,-67.505,159.119,190.491
-0.013,1.517,-0.097,-72.510,128.296,138.672
0.073,1.590,0.014,-50.903,99.609,89.233
0.057,1.625,0.112,-44.617,72.937,46.509
-0.009,1.656,0.135,-39.978,39.490,-5.371
0.054,1.565,0.266,-13.489,1.648,-63.293
0.130,1.370,0.479,22.278,-42.969,-124.268
0.104,1.105,0.733,59.387,-92.407,-183.655
-0.043,0.819,0.970,91.064,-138.733,-234.070
-0.267,0.330,1.201,118.164,-176.819,-269.592
-0.469,-0.263,1.309,141.724,-200.134,-289.978
-0.756,-0.680,1.299,146.118,-201.416,-289.429
-0.954,-0.885,1.130,114.807,-172.424,-250.610
-1.105,-0.915,0.958,48.950,-110.046,-164.001
-1.327,-0.802,0.930,-20.569,-23.315,-44.922
-1.268,-0.600,1.092,-73.608,61.523,72.571
-0.957,-0.255,1.254,-99.731,119.324,160.095
-0.614,0.132,1.337,-98.938,146.973,219.238
-0.363,0.520,1.248,-77.637,152.954,255.493
-0.198,0.950,1.019,-48.889,148.560,269.897
-0.145,1.380,0.732,-32.715,137.817,257.019
-0.218,1.851,0.399,-14.587,115.723,211.060
-0.189,2.000,0.227,12.268,108.215,170.898
-0.172,2.063,-0.001,12.024,104.980,130.981
-0.108,2.068,-0.113,0.977,100.342,82.336
0.039,1.913,-0.058,-9.827,89.355,26.855
0.131,1.754,0.068,-17.334,67.261,-33.447
0.132,1.588,0.195,-21.057,30.273,-97.656
0.049,1.403,0.362,-14.221,-16.418,-157.654
-0.044,1.207,0.557,0.427,-68.542,-206.482
-0.184,0.885,0.747,17.395,-118.408,-238.403
-0.371,0.477,0.918,34.729,-158.081,-255.127
-0.532,0.009,1.076,54.199,-182.678,-261.475
-0.683,-0.486,1.161,67.200,-188.110,-256.348
-0.769,-0.854,1.159,61.218,-170.471,-234.131
-0.875,-0.949,1.125,29.724,-127.991,-184.326
-1.080,-0.864,1.151,-13.062,-65.247,-101.440
-1.272,-0.701,1.244,-48.096,4.517,2.014
-1.203,-0.497,1.301,-66.589,65.063,100.891
-0.964,-0.186,1.303,-72.632,106.445,177.429
-0.659,0.139,1.213,-63.599,128.967,234.009
-0.396,0.471,0.957,-45.349,137.634,272.400
-0.228,0.743,0.684,-32.104,140.320,290.222
-0.174,1.000,0.480,-30.334,141.113,283.386
-0.177,1.322,0.307,-34.668,139.099,255.371
-0.173,1.649,0.148,-36.621,134.094,216.553
-0.146,1.864,0.037,-38.330,125.793,173.218
-0.128,1.944,-0.012,-41.321,113.525,124.878
-0.060,1.865,-0.041,-37.598,94.666,69.885
0.071,1.747,-0.006,-32.593,67.688,8.545
0.198,1.621,0.109,-29.907,30.640,-56.458
0.273,1.391,0.223,-19.409,-14.832,-120.789
0.246,1.093,0.424,-3.540,-66.772,-179.321
0.146,0.736,0.683,11.292,-121.704,-227.295
-0.023,0.390,0.953,24.719,-173.950,-259.766
-0.254,-0.035,1.279,40.161,-218.018,-275.391
-0.581,-0.442,1.544,60.120,-246.704,-274.231
-0.803,-0.633,1.535,74.219,-248.047,-249.146
-0.838,-0.672,1.303,53.101,-204.651,-183.167
-1.055,-0.682,1.080,2.747,-114.014,-78.003
-1.177,-0.646,1.252,-36.194,-3.235,35.034
-0.964,-0.468,1.411,-51.270,82.520,120.117
-0.665,-0.172,1.414,-47.363,127.014,172.852
-0.434,0.057,1.226,-30.273,142.578,208.374
-0.269,0.237,1.006,-10.864,144.043,230.225
-0.161,0.410,0.792,-0.244,138.367,237.061
-0.181,0.726,0.578,0.854,129.517,228.027
-0.332,1.089,0.356,-3.540,120.483,209.473
-0.483,1.438,0.123,-11.047,112.976,187.622
-0.513,1.766,-0.098,-20.142,108.643,165.039
-0.462,2.020,-0.274,-33.203,107.727,142.029
-0.389,2.102,-0.365,-54.932,106.323,113.220
-0.270,2.031,-0.349,-70.190,100.037,71.228
-0.105,1.877,-0.212,-73.792,82.886,13.733
0.025,1.715,-0.033,-68.481,48.279,-57.434
0.127,1.594,0.181,-50.964,-3.662,-135.254
0.109,1.352,0.476,-25.391,-68.298,-207.886
-0.013,1.137,0.728,7.080,-139.465,-268.188
-0.165,0.787,0.914,43.457,-203.491,-308.228
-0.336,0.248,1.056,77.332,-252.075,-329.346
-0.580,-0.318,1.226,97.961,-282.288,-338.623
-0.840,-0.757,1.447,94.543,-294.250,-332.520
-0.786,-1.063,1.436,65.369,-276.062,-294.373
-0.881,-0.861,0.984,-10.254,-211.792,-208.130
-1.565,-0.786,1.132,-69.092,-99.731,-77.026
-1.667,-0.794,1.436,-85.815,19.958,58.289
-1.310,-0.539,1.601,-78.979,104.309,154.785
-0.931,-0.160,1.536,-54.688,148.010,221.985
-0.541,0.048,1.318,-23.132,163.635,276.611
-0.237,0.273,0.987,3.662,165.222,311.768
-0.151,0.572,0.698,13.184,161.926,320.251
-0.277,1.009,0.422,7.446,156.433,305.420
-0.504,1.517,0.136,-5.920,150.085,279.358
-0.644,1.973,-0.101,-18.494,145.081,251.221
-0.617,2.365,-0.317,-26.001,142.090,223.572
-0.506,2.566,-0.473,-32.349,140.381,192.810
-0.353,2.490,-0.500,-37.964,136.597,150.574
-0.175,2.254,-0.406,-43.030,123.413,86.365
0.065,2.029,-0.211,-42.175,93.079,-2.747
0.222,1.912,0.075,-30.701,41.992,-103.638
0.273,1.691,0.420,-17.029,-27.588,-199.341
0.241,1.361,0.718,11.169,-108.215,-280.518
0.092,0.933,0.960,50.476,-184.998,-341.858
-0.249,0.484,1.133,86.426,-249.634,-380.737
-0.731,-0.039,1.266,115.112,-295.959,-396.362
-1.177,-0.600,1.477,123.901,-322.388,-386.841
-1.074,-1.089,1.354,112.061,-315.979,-343.506
-0.780,-0.957,0.841,47.668,-251.831,-246.277
-1.475,-0.934,0.803,-27.039,-125.793,-94.788
-1.610,-1.204,1.211,-58.167,16.602,58.777
-1.213,-0.951,1.478,-64.514,107.849,150.024
-0.782,-0.496,1.478,-49.438,144.592,204.468
-0.472,-0.248,1.267,-26.855,148.376,252.869
-0.311,0.004,1.080,-12.146,139.038,287.781
-0.250,0.229,0.969,-5.737,125.183,301.819
-0.250,0.392,0.877,2.258,109.253,294.495
-0.343,0.568,0.798,13.733,92.346,267.944
-0.497,0.885,0.681,30.884,77.087,231.079
-0.678,1.343,0.432,48.157,66.711,198.914
-0.810,1.816,0.084,53.955,64.514,184.631
-0.868,2.255,-0.326,40.283,71.899,187.134
-0.786,2.596,-0.703,7.263,87.708,195.618
-0.576,2.747,-0.941,-35.583,108.032,194.763
-0.319,2.639,-0.914,-72.632,126.160,171.997
-0.109,2.310,-0.520,-100.281,129.089,117.615
0.117,2.050,-0.009,-119.446,100.098,27.466
0.316,1.824,0.352,-127.441,34.485,-86.670
0.435,1.508,0.802,-99.854,-55.054,-205.139
0.361,0.993,1.296,-27.832,-156.677,-309.082
0.068,0.448,1.503,54.749,-254.456,-386.292
-0.391,-0.251,1.542,125.610,-331.238,-431.458
-1.039,-1.042,1.734,161.743,-377.747,-445.496
-0.980,-1.589,1.600,158.508,-381.165,-415.222
-0.757,-1.072,0.914,69.092,-308.472,-302.612
-1.927,-1.028,0.845,-46.387,-151.611,-100.525
-2.118,-1.298,1.523,-89.539,22.949,86.121
-1.373,-0.815,1.805,-88.074,129.761,179.260
-0.811,-0.361,1.779,-68.298,173.218,231.689
-0.488,-0.043,1.520,-37.170,181.641,276.489
-0.369,0.206,1.226,-7.385,176.514,302.612
-0.376,0.427,0.940,19.775,167.114,301.880
-0.351,0.540,0.886,41.443,154.663,278.076
-0.687,1.414,-0.020,38.208,123.718,229.187
-0.819,1.814,-0.165,63.477,107.788,192.200
-0.842,2.199,-0.401,54.321,114.746,181.213
-0.811,2.657,-0.711,8.850,127.075,176.270
-0.676,2.814,-0.867,-33.936,141.052,166.199
-0.418,2.623,-0.783,-60.242,146.606,133.423
-0.160,2.292,-0.448,-68.726,132.935,65.063
0.049,1.983,0.030,-63.660,89.172,-36.926
0.221,1.583,0.640,-48.218,12.024,-157.227
0.256,1.123,1.171,-7.874,-90.393,-277.527
0.064,0.565,1.545,59.448,-195.190,-372.620
-0.351,-0.231,1.690,130.859,-278.992,-428.467
-0.938,-0.968,1.687,183.899,-330.444,-449.097
-1.405,-1.292,1.608,174.255,-344.727,-424.316
-1.171,-1.069,0.893,114.624,-295.471,-320.190
-1.741,-0.669,0.521,2.563,-158.813,-124.756
-1.942,-0.940,1.041,-67.078,13.184,82.153
-1.279,-0.661,1.470,-80.383,129.944,194.824
-0.582,-0.115,1.450,-68.909,174.927,241.516
-0.136,0.232,1.317,-45.715,180.298,273.193
-0.053,0.471,1.088,-22.217,168.396,286.560
-0.178,0.708,0.824,-0.671,149.231,271.606
-0.367,1.022,0.552,19.470,127.502,235.107
-0.487,1.454,0.221,33.142,105.530,192.932
-0.532,1.873,-0.047,30.945,88.379,161.255
-0.524,2.209,-0.251,8.728,78.064,141.724
-0.418,2.386,-0.336,-23.499,72.510,125.366
-0.263,2.387,-0.320,-53.833,66.650,98.816
-0.098,2.233,-0.191,-74.768,53.528,51.758
0.047,1.999,0.027,-79.163,26.306,-16.296
0.138,1.809,0.317,-66.467,-17.151,-98.511
0.110,1.686,0.589,-36.133,-74.463,-179.016
-0.036,1.562,0.813,-2.014,-133.728,-241.272
-0.277,1.408,0.944,29.724,-183.289,-281.067
-0.531,1.256,0.979,60.425,-213.196,-303.955
-0.686,1.057,0.854,86.304,-216.187,-312.500
-0.637,0.823,0.666,87.830,-188.232,-307.983
