ax,ay,az,gx,gy,gz
-0.296,-0.210,0.922,0.854,-0.732,-3.601
-0.304,-0.194,0.904,-0.061,-1.038,-3.967
-0.313,-0.157,0.893,-0.488,-0.793,-4.700
-0.323,-0.128,0.891,0.305,0.244,-4.517
-0.322,-0.127,0.900,1.221,1.587,-3.113
-0.314,-0.141,0.914,1.892,2.563,-1.343
-0.304,-0.168,0.935,2.319,3.601,0.000
-0.299,-0.198,0.951,2.380,4.028,1.038
-0.300,-0.219,0.945,2.319,3.235,1.221
-0.305,-0.225,0.921,2.808,1.831,0.793
-0.312,-0.216,0.890,3.479,0.671,0.122
-0.323,-0.206,0.863,4.089,0.244,-0.305
-0.325,-0.209,0.841,5.005,0.549,-0.549
-0.324,-0.222,0.839,6.042,1.404,-0.610
-0.318,-0.230,0.846,6.897,2.869,-0.977
-0.310,-0.231,0.859,7.202,3.967,-1.465
-0.308,-0.237,0.864,6.958,4.883,-1.648
-0.305,-0.236,0.869,6.409,5.432,-1.831
-0.305,-0.228,0.878,5.859,5.920,-2.258
-0.306,-0.216,0.888,5.127,6.165,-2.319
-0.307,-0.216,0.896,4.578,6.165,-2.014
-0.311,-0.229,0.896,4.211,5.981,-1.587
-0.314,-0.236,0.889,3.784,5.493,-1.709
-0.317,-0.235,0.883,3.479,5.066,-2.136
-0.322,-0.230,0.868,3.540,4.761,-2.625
-0.328,-0.225,0.851,3.540,4.700,-2.930
-0.332,-0.218,0.849,3.479,5.310,-3.113
-0.334,-0.210,0.859,3.052,6.348,-3.601
-0.333,-0.203,0.874,3.235,7.507,-4.089
-0.332,-0.192,0.888,3.662,7.874,-4.700
-0.332,-0.177,0.898,3.723,7.751,-5.127
-0.335,-0.164,0.904,4.089,7.568,-5.432
-0.345,-0.156,0.904,4.761,7.324,-5.737
-0.360,-0.161,0.909,5.493,6.836,-5.798
-0.365,-0.170,0.918,6.042,6.592,-5.981
-0.367,-0.173,0.928,6.775,6.592,-6.409
-0.366,-0.176,0.938,7.141,6.592,-6.836
-0.369,-0.192,0.950,7.141,6.165,-6.714
-0.374,-0.211,0.952,7.385,5.615,-6.958
-0.355,-0.194,0.959,9.521,5.676,-9.338
-0.389,-0.154,1.002,15.930,6.531,-13.184
-0.392,-0.161,0.987,12.939,4.272,-10.437
-0.372,-0.180,0.974,4.456,1.465,-6.104
-0.396,-0.170,0.969,3.296,1.099,-5.188
-0.399,-0.176,0.965,7.996,1.648,-6.226
-0.396,-0.194,0.971,10.376,2.319,-6.592
-0.391,-0.230,0.997,9.399,2.869,-5.371
-0.383,-0.267,1.022,8.057,2.991,-4.639
-0.379,-0.287,1.046,6.958,2.686,-5.615
-0.384,-0.297,1.062,6.531,1.465,-7.507
-0.392,-0.299,1.055,6.226,-0.366,-9.949
-0.400,-0.280,1.036,5.432,-2.136,-12.146
-0.393,-0.260,1.018,4.517,-3.174,-13.794
-0.398,-0.217,0.997,3.052,-4.150,-14.893
-0.415,-0.160,0.974,2.014,-5.005,-15.991
-0.425,-0.138,0.938,3.540,-5.005,-15.259
-0.430,-0.117,0.912,3.601,-4.211,-13.367
-0.428,-0.093,0.912,3.784,-2.441,-11.475
-0.432,-0.094,0.906,5.310,-0.122,-8.545
-0.417,-0.114,0.907,8.118,2.991,-5.249
-0.383,-0.152,0.924,9.949,7.141,-2.258
-0.357,-0.185,0.953,11.841,12.024,-0.305
-0.319,-0.215,0.988,13.855,16.418,1.343
-0.272,-0.249,1.050,15.259,20.569,2.808
-0.240,-0.302,1.139,16.113,23.804,3.662
-0.196,-0.359,1.229,14.282,25.269,3.235
-0.185,-0.405,1.296,9.644,23.865,1.160
-0.200,-0.399,1.287,1.648,16.968,-1.587
-0.216,-0.356,1.190,-7.019,5.920,-4.211
-0.230,-0.309,1.061,-11.108,-2.625,-6.958
-0.265,-0.251,0.948,-11.658,-7.690,-10.376
-0.300,-0.188,0.841,-9.827,-10.376,-13.245
-0.326,-0.140,0.773,-6.653,-10.681,-14.709
-0.331,-0.127,0.755,-2.197,-7.263,-13.977
-0.315,-0.151,0.779,1.404,-2.197,-11.353
-0.301,-0.186,0.823,2.441,2.014,-8.118
-0.277,-0.214,0.864,1.160,4.456,-4.822
-0.232,-0.293,0.906,0.000,4.944,-1.587
-0.194,-0.352,0.955,1.221,5.493,-1.099
-0.180,-0.363,0.987,3.174,4.944,-3.540
-0.164,-0.346,0.988,2.197,2.380,-5.920
-0.159,-0.311,0.984,-1.038,-1.526,-7.446
-0.154,-0.258,0.937,-3.418,-5.798,-7.507
-0.154,-0.231,0.877,-4.578,-9.705,-6.897
-0.180,-0.223,0.819,-4.517,-11.719,-6.165
-0.200,-0.211,0.768,-4.028,-11.902,-5.737
-0.213,-0.210,0.734,-3.845,-10.620,-4.883
-0.228,-0.223,0.710,-2.991,-7.690,-3.479
-0.245,-0.243,0.699,-1.465,-4.028,-2.319
-0.254,-0.241,0.697,0.671,-0.244,-1.953
-0.262,-0.227,0.711,3.052,3.784,-2.075
-0.276,-0.209,0.740,5.554,7.935,-2.014
-0.287,-0.187,0.774,7.202,11.230,-1.709
-0.288,-0.175,0.808,8.423,13.611,-0.916
-0.287,-0.183,0.842,9.766,14.893,0.061
-0.295,-0.207,0.870,10.864,15.686,0.977
-0.302,-0.223,0.887,11.047,15.991,1.526
-0.302,-0.244,0.905,9.888,16.113,2.014
-0.312,-0.243,0.916,8.484,16.113,2.258
-0.319,-0.231,0.912,7.507,16.113,2.319
-0.326,-0.233,0.928,6.592,16.052,2.625
-0.327,-0.237,0.951,6.042,16.174,3.052
-0.326,-0.252,0.972,5.859,16.052,3.418
-0.328,-0.271,0.978,5.493,14.771,3.662
-0.332,-0.281,0.967,4.883,12.878,3.540
-0.336,-0.268,0.949,4.089,10.681,2.686
-0.335,-0.250,0.931,3.479,9.155,1.892
-0.337,-0.230,0.917,3.296,8.240,1.526
-0.337,-0.225,0.910,3.723,8.057,1.526
-0.333,-0.226,0.904,4.639,7.751,2.441
-0.328,-0.237,0.891,5.371,7.568,3.357
-0.313,-0.244,0.891,3.479,7.690,4.333
-0.318,-0.246,0.906,2.136,8.545,5.066
-0.310,-0.243,0.918,2.869,9.583,5.554
-0.303,-0.252,0.933,3.723,10.437,5.798
-0.296,-0.272,0.960,3.662,10.559,6.226
-0.288,-0.294,0.986,3.174,10.010,6.104
-0.295,-0.300,0.995,3.113,8.972,5.615
-0.298,-0.290,0.984,1.831,7.324,5.066
-0.307,-0.275,0.965,0.488,5.127,4.395
-0.328,-0.270,0.937,0.000,2.930,4.028
-0.345,-0.257,0.898,-0.122,1.587,4.150
-0.356,-0.243,0.865,-0.122,1.526,4.517
-0.361,-0.229,0.857,0.244,2.686,4.761
-0.367,-0.224,0.872,0.854,4.395,5.249
-0.367,-0.233,0.891,1.831,5.798,6.470
-0.361,-0.249,0.909,2.319,7.202,7.690
-0.351,-0.265,0.926,1.953,7.263,8.362
-0.345,-0.277,0.941,1.343,7.019,8.484
-0.342,-0.272,0.954,0.916,6.409,8.484
-0.345,-0.263,0.959,1.831,5.798,8.240
-0.342,-0.260,0.968,2.625,4.761,7.996
-0.337,-0.269,0.983,2.014,3.357,8.423
-0.338,-0.274,0.986,0.854,1.343,8.972
-0.343,-0.265,0.965,0.000,-0.916,9.216
-0.348,-0.247,0.928,-0.244,-2.441,9.338
-0.351,-0.238,0.902,0.549,-3.174,9.644
-0.361,-0.250,0.892,1.709,-3.174,10.498
-0.349,-0.270,0.881,2.014,-2.441,11.353
-0.365,-0.274,0.889,0.977,-2.075,12.085
-0.354,-0.281,0.896,0.916,-1.587,11.963
-0.347,-0.289,0.913,1.465,-0.977,11.597
-0.345,-0.283,0.927,1.160,-0.610,11.169
-0.344,-0.279,0.944,0.610,-0.488,10.986
-0.339,-0.281,0.966,0.549,-0.854,10.864
-0.335,-0.283,0.976,-0.122,-1.831,11.047
-0.345,-0.276,0.972,-1.160,-2.502,11.108
-0.363,-0.274,0.957,-1.099,-3.662,11.353
-0.383,-0.283,0.940,-0.305,-4.456,11.353
-0.390,-0.277,0.939,0.061,-4.517,11.108
-0.400,-0.258,0.957,0.549,-3.662,10.986
-0.416,-0.236,0.975,1.892,-2.991,10.620
-0.417,-0.208,0.988,1.282,-2.625,11.047
-0.414,-0.176,1.001,0.610,-2.563,12.146
-0.413,-0.140,1.002,0.854,-2.258,13.245
-0.405,-0.120,1.007,1.465,-2.197,15.259
-0.396,-0.127,1.005,2.686,-2.136,17.761
-0.385,-0.152,0.989,4.517,-2.136,20.081
-0.347,-0.193,0.976,4.700,-1.404,22.522
-0.306,-0.245,0.998,3.235,1.343,24.719
-0.267,-0.293,1.037,1.343,4.456,25.757
-0.217,-0.334,1.091,-0.488,6.714,26.184
-0.177,-0.351,1.154,-1.892,7.507,25.757
-0.172,-0.360,1.201,-3.906,6.531,25.269
-0.175,-0.370,1.212,-5.127,3.418,24.658
-0.180,-0.373,1.188,-5.859,-1.099,23.743
-0.187,-0.355,1.131,-6.165,-5.249,22.095
-0.205,-0.322,1.054,-5.188,-9.644,19.775
-0.224,-0.285,0.988,-3.174,-12.878,17.273
-0.235,-0.245,0.938,-0.610,-14.465,15.259
-0.234,-0.219,0.907,2.136,-14.160,14.038
-0.231,-0.207,0.890,4.700,-12.939,13.428
-0.239,-0.207,0.878,6.836,-12.085,13.062
-0.241,-0.227,0.862,8.179,-10.681,13.306
-0.237,-0.260,0.857,8.423,-9.155,13.977
-0.229,-0.293,0.858,6.042,-7.446,14.282
-0.221,-0.304,0.860,1.587,-6.531,14.160
-0.210,-0.312,0.873,-2.441,-5.920,13.550
-0.203,-0.319,0.895,-5.920,-4.883,12.817
-0.205,-0.283,0.919,-6.470,-4.028,9.766
-0.208,-0.275,0.928,-5.249,-3.601,7.629
-0.211,-0.263,0.929,-7.751,-3.906,7.080
-0.227,-0.245,0.915,-10.376,-4.639,6.775
-0.238,-0.233,0.891,-11.719,-5.249,6.470
-0.250,-0.221,0.862,-11.963,-5.066,5.737
-0.269,-0.202,0.838,-11.169,-4.272,5.066
-0.290,-0.182,0.829,-9.644,-2.930,4.822
-0.296,-0.172,0.827,-8.850,-1.709,5.432
-0.292,-0.178,0.844,-8.728,0.122,6.531
-0.287,-0.192,0.865,-7.263,2.441,7.019
-0.282,-0.212,0.880,-4.272,3.906,6.653
-0.288,-0.220,0.895,-2.380,4.517,5.676
-0.292,-0.219,0.907,-1.770,5.005,4.944
-0.293,-0.223,0.922,-0.122,5.249,4.089
-0.291,-0.235,0.937,1.160,5.371,3.113
-0.291,-0.242,0.950,1.343,5.005,2.380
-0.295,-0.237,0.949,1.831,3.906,1.587
-0.297,-0.213,0.939,2.319,2.563,0.610
-0.304,-0.172,0.930,2.747,1.404,-0.122
-0.317,-0.150,0.919,3.723,0.305,-0.061
-0.325,-0.157,0.905,5.066,-0.610,0.793
-0.331,-0.174,0.892,6.042,-1.221,1.953
-0.335,-0.200,0.866,6.348,-1.526,2.930
-0.332,-0.209,0.852,3.845,-1.221,3.723
-0.334,-0.216,0.853,2.136,0.122,4.211
-0.327,-0.231,0.868,2.502,1.587,3.906
-0.311,-0.225,0.887,2.747,2.991,3.235
-0.313,-0.224,0.926,2.441,4.028,2.747
-0.300,-0.237,0.933,3.296,3.845,2.441
-0.306,-0.249,0.932,3.784,2.747,1.831
-0.309,-0.243,0.916,3.601,1.709,0.488
-0.321,-0.229,0.890,4.028,0.610,-0.732
-0.332,-0.200,0.877,4.333,0.549,-1.709
-0.346,-0.154,0.861,4.822,0.793,-2.808
-0.354,-0.138,0.855,5.676,1.465,-2.747
-0.357,-0.134,0.859,6.531,2.869,-1.709
-0.364,-0.131,0.881,6.836,4.700,-1.099
-0.365,-0.141,0.905,7.629,5.981,-0.427
-0.363,-0.166,0.923,7.996,6.531,0.183
-0.363,-0.186,0.937,7.690,6.592,0.366
-0.360,-0.188,0.943,7.385,6.104,-0.366
-0.366,-0.194,0.956,6.592,5.432,-0.732
-0.369,-0.188,0.965,5.737,4.639,-1.221
-0.376,-0.182,0.964,5.920,3.296,-2.075
-0.380,-0.180,0.958,6.042,1.953,-2.502
-0.387,-0.172,0.950,5.554,0.732,-3.174
-0.397,-0.157,0.936,5.188,-0.061,-3.540
-0.407,-0.152,0.924,5.920,-0.793,-3.540
-0.410,-0.154,0.916,6.226,-0.671,-3.296
-0.412,-0.156,0.923,6.165,0.183,-3.357
-0.408,-0.161,0.941,6.653,0.916,-2.991
-0.398,-0.167,0.961,6.714,1.282,-3.174
-0.394,-0.165,0.981,6.531,1.099,-3.174
-0.387,-0.166,0.990,6.958,0.793,-3.113
-0.388,-0.182,0.995,7.629,0.183,-2.869
-0.387,-0.211,0.990,8.301,-0.671,-2.563
-0.388,-0.246,0.987,8.362,-1.709,-2.441
-0.388,-0.273,0.982,7.812,-2.136,-3.296
-0.389,-0.273,0.984,6.409,-2.502,-4.883
-0.401,-0.264,0.973,5.432,-2.869,-6.958
-0.425,-0.254,0.954,5.493,-3.784,-9.033
-0.443,-0.233,0.934,4.883,-4.272,-10.742
-0.455,-0.194,0.931,3.418,-3.784,-11.902
-0.468,-0.163,0.941,2.258,-2.686,-12.634
-0.459,-0.160,0.957,2.869,-1.953,-12.451
-0.470,-0.142,0.962,2.808,-1.709,-11.719
-0.478,-0.129,0.961,2.319,-1.953,-10.864
-0.475,-0.118,0.945,3.418,-1.953,-9.705
-0.476,-0.098,0.934,3.174,-1.465,-8.301
-0.474,-0.089,0.926,3.723,0.000,-6.042
-0.456,-0.104,0.928,6.348,2.197,-3.540
-0.427,-0.149,0.923,10.559,4.639,-1.160
-0.407,-0.178,0.922,13.367,7.263,0.549
-0.375,-0.212,0.954,12.634,10.925,2.319
-0.334,-0.271,1.007,12.695,14.893,4.272
-0.282,-0.317,1.064,12.634,17.578,4.700
-0.236,-0.345,1.117,10.925,18.188,3.540
-0.219,-0.359,1.151,8.057,16.724,1.404
-0.212,-0.356,1.152,4.700,12.695,-0.793
-0.231,-0.343,1.119,0.366,7.507,-2.930
-0.240,-0.331,1.058,-2.930,2.136,-4.639
-0.265,-0.304,0.986,-5.310,-2.380,-6.836
-0.293,-0.239,0.902,-5.676,-5.249,-10.315
-0.312,-0.188,0.842,-3.052,-6.592,-13.123
-0.328,-0.177,0.805,0.854,-5.798,-13.428
-0.333,-0.177,0.799,3.357,-3.052,-12.512
-0.324,-0.180,0.816,4.272,-0.244,-11.108
-0.300,-0.174,0.854,3.540,2.197,-8.789
-0.277,-0.204,0.910,0.549,3.540,-5.554
-0.234,-0.229,0.960,-1.526,3.723,-3.418
-0.219,-0.250,0.997,2.319,3.418,-4.028
-0.196,-0.276,0.997,3.845,1.160,-3.967
-0.190,-0.273,0.983,1.892,-1.953,-4.211
-0.190,-0.266,0.950,0.000,-5.432,-3.723
-0.189,-0.250,0.907,-0.488,-8.423,-3.357
-0.206,-0.233,0.862,-0.122,-9.949,-3.113
-0.224,-0.223,0.812,0.732,-10.681,-2.502
-0.240,-0.227,0.762,1.709,-10.315,-1.282
-0.253,-0.243,0.720,1.892,-8.484,-0.244
-0.265,-0.261,0.696,2.258,-5.188,0.427
-0.279,-0.277,0.694,3.296,-1.587,0.854
-0.286,-0.282,0.712,4.639,2.747,0.305
-0.292,-0.263,0.748,6.226,7.507,-0.610
-0.298,-0.232,0.792,7.324,11.047,-1.160
-0.296,-0.205,0.841,7.629,12.878,-0.854
-0.295,-0.190,0.888,7.996,13.855,-0.366
-0.309,-0.185,0.915,8.362,13.794,0.427
-0.323,-0.195,0.914,8.667,12.390,1.343
-0.334,-0.221,0.900,8.911,11.169,2.258
-0.348,-0.249,0.885,8.240,10.620,3.052
-0.349,-0.268,0.886,6.531,10.986,3.052
-0.350,-0.269,0.902,5.188,11.963,2.319
-0.347,-0.241,0.923,3.906,12.512,1.038
-0.346,-0.213,0.940,2.869,12.207,0.427
-0.351,-0.204,0.941,2.441,11.169,0.671
-0.353,-0.207,0.925,2.380,9.888,1.648
-0.364,-0.216,0.906,1.343,8.423,2.747
-0.362,-0.234,0.889,0.793,7.874,3.601
-0.355,-0.256,0.884,0.732,7.751,3.967
-0.349,-0.272,0.888,0.183,8.362,3.967
-0.346,-0.281,0.896,-0.366,8.484,3.479
-0.341,-0.281,0.902,-0.488,8.423,2.747
-0.339,-0.259,0.911,-0.732,8.667,2.014
-0.340,-0.237,0.918,-1.343,8.728,1.892
-0.341,-0.225,0.923,-1.526,8.606,2.563
-0.338,-0.218,0.922,-1.160,8.362,3.418
-0.334,-0.219,0.924,-0.854,8.423,4.395
-0.333,-0.227,0.937,0.000,8.545,5.371
-0.336,-0.240,0.964,0.916,8.667,6.165
-0.336,-0.261,0.982,1.282,8.728,6.653
-0.341,-0.281,0.983,0.671,7.751,6.714
-0.344,-0.286,0.970,0.000,5.859,6.531
-0.352,-0.271,0.954,-0.427,4.333,5.737
-0.360,-0.240,0.933,-0.427,3.174,4.883
-0.369,-0.215,0.917,-0.305,2.625,4.395
-0.379,-0.204,0.906,-0.244,2.136,4.822
-0.382,-0.207,0.899,-0.244,2.014,5.676
-0.389,-0.212,0.896,-0.610,2.197,6.165
-0.393,-0.223,0.895,-0.732,2.197,6.958
-0.390,-0.236,0.892,-0.977,2.258,7.263
-0.389,-0.241,0.895,-1.038,2.563,7.202
-0.382,-0.235,0.903,-0.916,2.686,6.836
-0.379,-0.215,0.920,-1.038,2.869,6.653
-0.378,-0.205,0.940,-1.099,2.808,6.958
-0.371,-0.211,0.956,-1.221,2.075,7.874
-0.364,-0.224,0.960,-1.526,0.549,8.911
-0.368,-0.235,0.952,-1.770,-1.343,9.277
-0.374,-0.239,0.934,-1.648,-2.808,9.460
-0.381,-0.222,0.904,-1.770,-4.150,9.399
-0.388,-0.200,0.875,-1.648,-4.883,9.644
-0.390,-0.194,0.864,-1.160,-4.883,10.498
-0.389,-0.194,0.878,-0.610,-3.906,11.719
-0.382,-0.201,0.900,-0.366,-2.563,12.939
-0.381,-0.218,0.920,0.122,-2.075,13.977
-0.380,-0.234,0.936,0.549,-2.075,14.832
-0.378,-0.248,0.949,0.793,-2.197,15.259
-0.383,-0.255,0.958,1.038,-2.441,15.259
-0.386,-0.245,0.952,1.038,-3.235,14.771
-0.394,-0.212,0.941,0.732,-4.517,14.587
-0.401,-0.191,0.921,1.343,-5.676,15.137
-0.405,-0.191,0.904,2.075,-5.737,16.541
-0.409,-0.204,0.897,2.441,-5.432,18.005
-0.396,-0.240,0.892,2.869,-4.639,19.409
-0.410,-0.244,0.898,2.014,-3.784,19.775
-0.403,-0.250,0.918,1.648,-2.747,19.470
-0.401,-0.264,0.944,2.075,-1.709,19.165
-0.409,-0.268,0.926,1.709,-1.343,18.738
-0.407,-0.257,0.895,-0.183,-1.221,18.738
-0.404,-0.242,0.863,-1.160,-0.427,18.921
-0.392,-0.223,0.848,0.183,2.014,18.738
-0.377,-0.187,0.876,1.709,6.104,18.738
-0.349,-0.187,0.929,2.563,10.315,20.386
-0.313,-0.212,0.992,1.099,13.794,22.949
-0.288,-0.240,1.055,-0.916,15.625,24.963
-0.264,-0.278,1.101,-2.197,15.991,25.879
-0.248,-0.302,1.124,-3.235,14.587,25.818
-0.234,-0.295,1.121,-5.188,11.536,24.841
-0.234,-0.262,1.115,-7.446,7.935,23.560
-0.229,-0.230,1.104,-7.141,4.639,22.583
-0.229,-0.197,1.083,-5.737,1.587,21.851
-0.230,-0.168,1.063,-4.944,-1.221,21.606
-0.223,-0.155,1.056,-3.357,-3.052,21.606
-0.211,-0.169,1.038,-1.099,-4.883,22.156
-0.210,-0.198,1.006,1.038,-7.141,22.583
-0.218,-0.223,0.972,2.747,-8.789,21.973
-0.228,-0.241,0.939,4.578,-9.033,20.996
-0.241,-0.258,0.920,5.920,-8.118,19.775
-0.250,-0.273,0.922,6.226,-6.348,18.433
-0.254,-0.295,0.927,5.493,-4.700,17.761
-0.258,-0.303,0.943,2.319,-3.418,16.907
-0.252,-0.321,0.960,-1.282,-2.808,16.296
-0.250,-0.315,0.975,-4.028,-2.625,14.404
-0.257,-0.269,0.983,-2.869,-2.563,10.437
-0.267,-0.248,0.964,-2.747,-3.174,8.484
-0.280,-0.200,0.940,-6.042,-4.456,8.118
-0.291,-0.163,0.910,-8.179,-5.371,8.545
-0.299,-0.154,0.882,-7.935,-5.493,9.644
-0.303,-0.163,0.868,-6.287,-4.944,10.620
-0.297,-0.176,0.866,-5.920,-3.601,11.536
-0.295,-0.198,0.876,-5.554,-2.319,12.451
-0.284,-0.212,0.886,-5.737,-1.648,12.695
-0.285,-0.215,0.891,-5.310,-1.282,12.268
-0.287,-0.211,0.879,-3.479,-1.404,11.719
-0.291,-0.202,0.862,-1.831,-1.526,11.047
-0.290,-0.190,0.851,-0.183,-1.099,10.376
-0.289,-0.183,0.853,1.404,-0.122,10.193
-0.286,-0.199,0.868,3.113,1.038,10.254
-0.278,-0.226,0.886,4.150,2.014,10.620
-0.276,-0.236,0.905,3.723,2.563,10.254
-0.274,-0.235,0.911,2.747,2.563,9.460
-0.276,-0.234,0.911,2.502,2.258,8.789
-0.282,-0.232,0.902,2.014,1.709,8.057
-0.291,-0.233,0.880,1.648,1.099,7.507
-0.298,-0.234,0.860,1.526,1.160,7.019
-0.305,-0.229,0.841,1.282,1.648,6.226
-0.312,-0.227,0.831,1.160,2.808,5.676
-0.311,-0.227,0.831,0.671,4.456,5.371
-0.303,-0.206,0.846,-0.122,6.287,4.517
-0.306,-0.186,0.877,-0.427,7.935,4.272
-0.316,-0.181,0.895,0.366,9.155,4.333
-0.316,-0.188,0.896,1.343,9.216,4.822
-0.318,-0.196,0.913,0.854,9.277,5.188
-0.310,-0.208,0.926,0.061,9.338,5.005
-0.312,-0.208,0.944,-0.305,9.338,4.395
-0.316,-0.201,0.953,-0.427,8.667,3.296
-0.328,-0.191,0.947,-0.977,7.324,2.319
-0.340,-0.183,0.929,-1.099,5.981,1.953
-0.344,-0.177,0.914,-1.465,5.249,1.709
-0.351,-0.162,0.908,-1.343,5.310,1.282
-0.359,-0.150,0.911,-0.183,5.676,0.793
-0.370,-0.144,0.903,1.770,5.615,0.732
-0.376,-0.140,0.898,2.930,5.676,1.038
-0.382,-0.131,0.904,3.479,6.042,1.404
-0.390,-0.139,0.917,4.150,6.592,2.075
-0.388,-0.167,0.930,5.127,7.080,3.052
-0.385,-0.195,0.948,5.798,7.202,3.540
-0.385,-0.207,0.960,5.005,6.775,3.174
-0.389,-0.209,0.963,5.066,5.554,2.380
-0.393,-0.195,0.953,4.944,4.395,1.282
-0.401,-0.175,0.942,4.333,3.418,0.366
-0.405,-0.167,0.921,4.211,2.563,0.427
-0.403,-0.175,0.907,4.517,2.319,1.099
-0.404,-0.189,0.904,4.272,2.686,1.404
-0.406,-0.206,0.913,4.517,3.479,1.526
-0.396,-0.228,0.929,5.127,4.395,1.221
-0.387,-0.231,0.958,5.188,4.883,0.427
-0.383,-0.222,0.986,4.700,5.005,-0.366
-0.380,-0.224,1.000,5.188,4.272,-0.977
-0.380,-0.238,0.998,6.470,2.747,-1.587
-0.390,-0.254,0.986,7.202,0.916,-2.258
-0.396,-0.272,0.968,6.531,-0.610,-3.113
-0.400,-0.288,0.961,5.554,-1.465,-4.272
-0.410,-0.295,0.965,4.333,-1.892,-5.676
-0.397,-0.288,0.958,3.601,-2.014,-7.690
-0.419,-0.247,0.951,2.319,-2.380,-10.071
-0.427,-0.202,0.928,2.014,-2.686,-11.841
-0.441,-0.169,0.916,2.380,-2.625,-12.451
-0.457,-0.140,0.915,2.441,-2.197,-12.207
-0.472,-0.132,0.923,3.357,-1.160,-11.108
-0.473,-0.151,0.946,5.676,0.977,-9.521
-0.471,-0.175,0.977,8.118,3.357,-8.057
-0.456,-0.205,1.012,10.681,5.737,-6.775
-0.420,-0.210,1.051,12.207,7.446,-6.042
-0.425,-0.203,1.066,13.428,7.996,-6.042
-0.395,-0.162,1.043,14.404,7.629,-5.981
-0.374,-0.127,1.035,14.160,7.385,-4.700
-0.356,-0.125,1.031,14.038,7.874,-2.869
-0.307,-0.141,1.018,13.489,8.850,-0.854
-0.261,-0.179,1.021,11.536,9.705,1.099
-0.236,-0.244,1.028,9.460,10.620,2.930
-0.215,-0.340,1.042,8.667,11.414,3.296
-0.203,-0.435,1.064,7.446,12.146,2.258
-0.213,-0.458,1.082,3.540,12.024,-1.038
-0.233,-0.428,1.083,-0.122,10.254,-5.859
-0.256,-0.355,1.060,-1.648,7.019,-11.475
-0.282,-0.275,1.015,-2.258,3.235,-15.564
-0.307,-0.206,0.958,-2.258,-0.305,-17.334
-0.331,-0.148,0.909,-1.038,-2.136,-17.822
-0.349,-0.111,0.882,1.282,-2.380,-17.395
-0.345,-0.106,0.884,3.235,-2.075,-14.893
-0.323,-0.145,0.911,2.319,-1.587,-10.864
-0.289,-0.202,0.939,-0.549,-1.648,-6.897
-0.256,-0.237,0.951,0.488,-1.953,-6.104
-0.233,-0.261,0.951,2.930,-2.747,-7.141
-0.222,-0.267,0.937,2.502,-4.517,-7.690
-0.217,-0.263,0.915,0.427,-6.653,-7.629
-0.207,-0.262,0.884,-0.061,-8.484,-7.080
-0.200,-0.262,0.848,-0.671,-9.827,-6.470
-0.197,-0.258,0.812,-1.160,-10.132,-6.165
-0.194,-0.251,0.780,-0.854,-9.155,-5.676
-0.202,-0.251,0.754,-0.793,-7.446,-4.761
-0.207,-0.266,0.736,-0.122,-4.822,-3.662
-0.211,-0.285,0.734,0.549,-1.648,-3.174
-0.222,-0.295,0.746,1.282,1.770,-2.991
-0.228,-0.305,0.771,2.502,5.493,-3.540
-0.238,-0.302,0.808,3.723,8.667,-4.395
-0.256,-0.266,0.835,4.272,10.437,-5.798
-0.272,-0.210,0.843,5.066,10.681,-7.263
-0.294,-0.164,0.836,6.531,10.498,-7.324
-0.319,-0.147,0.821,7.629,10.559,-6.042
-0.330,-0.157,0.809,8.118,11.658,-4.333
-0.330,-0.171,0.821,8.484,13.245,-2.625
-0.333,-0.188,0.859,8.545,15.869,-1.831
-0.328,-0.214,0.905,8.972,17.761,-1.343
-0.320,-0.226,0.945,8.728,18.433,-1.465
-0.319,-0.233,0.970,7.935,17.517,-1.526
-0.320,-0.236,0.981,6.531,15.869,-1.709
-0.324,-0.239,0.979,4.822,13.855,-1.831
-0.327,-0.235,0.963,3.235,11.780,-2.014
-0.334,-0.223,0.944,1.953,9.399,-2.075
-0.343,-0.216,0.918,1.526,7.751,-1.953
-0.346,-0.222,0.901,1.831,7.080,-1.404
-0.341,-0.237,0.891,2.197,7.202,-0.793
-0.336,-0.244,0.895,2.136,7.507,-0.610
-0.332,-0.254,0.899,2.441,7.935,-0.366
-0.330,-0.266,0.903,3.052,8.240,-0.427
-0.333,-0.269,0.898,2.869,8.362,-0.671
-0.335,-0.260,0.888,3.235,8.057,-0.793
-0.337,-0.251,0.888,3.418,8.301,-0.549
-0.333,-0.258,0.896,3.906,9.155,-0.244
-0.333,-0.272,0.907,4.150,9.460,-0.061
-0.334,-0.279,0.914,4.456,9.949,-0.244
-0.333,-0.272,0.930,4.578,10.010,-0.488
-0.336,-0.266,0.947,3.967,9.827,-0.671
-0.344,-0.266,0.955,3.662,9.094,-0.732
-0.356,-0.275,0.942,3.235,7.935,-0.977
-0.357,-0.265,0.923,2.380,6.592,-1.282
-0.367,-0.255,0.911,1.221,6.104,-1.526
-0.377,-0.247,0.901,1.099,5.981,-2.014
-0.388,-0.237,0.895,0.488,6.165,-2.380
-0.389,-0.233,0.886,-0.183,6.226,-2.136
-0.380,-0.217,0.888,-0.488,6.653,-1.953
-0.384,-0.205,0.906,-0.488,7.324,-1.648
-0.387,-0.208,0.922,0.305,7.507,-1.160
-0.389,-0.216,0.923,1.465,7.080,-0.732
-0.382,-0.224,0.916,1.404,6.226,-0.488
