ax,ay,az,gx,gy,gz
0.823,-0.063,0.516,-7.996,-5.127,-0.549
0.823,-0.066,0.517,-8.301,-3.601,-0.854
0.822,-0.067,0.515,-8.789,-1.770,-1.099
0.821,-0.069,0.511,-9.338,0.061,-1.770
0.824,-0.070,0.504,-9.644,1.709,-2.380
0.829,-0.070,0.499,-9.949,2.747,-2.502
0.829,-0.071,0.489,-10.193,3.113,-1.953
0.832,-0.064,0.484,-10.681,3.174,-1.343
0.836,-0.059,0.478,-10.925,2.991,-0.732
0.844,-0.055,0.479,-10.620,2.319,-0.305
0.841,-0.064,0.484,-10.376,1.404,-0.366
0.846,-0.068,0.487,-10.132,0.366,-0.427
0.856,-0.074,0.496,-9.949,-0.244,-0.366
0.855,-0.074,0.501,-10.193,-0.488,0.061
0.845,-0.076,0.506,-10.254,-0.549,0.610
0.846,-0.082,0.511,-10.193,-0.427,0.549
0.852,-0.085,0.512,-10.132,0.366,0.610
0.859,-0.087,0.514,-10.193,1.404,0.732
0.860,-0.087,0.514,-10.315,2.197,0.854
0.865,-0.088,0.518,-10.437,2.563,0.427
0.876,-0.089,0.527,-10.376,1.953,-0.122
0.892,-0.086,0.535,-9.644,0.305,-0.610
0.904,-0.086,0.552,-8.606,-2.014,-1.282
0.914,-0.087,0.569,-6.653,-4.822,-2.014
0.924,-0.090,0.588,-4.883,-7.996,-1.770
0.928,-0.090,0.602,-3.540,-9.644,-0.916
0.931,-0.092,0.615,-2.075,-9.705,-0.366
0.933,-0.095,0.626,-1.404,-8.240,-0.305
0.943,-0.095,0.634,-0.916,-5.615,-0.427
0.952,-0.093,0.636,-0.549,-2.808,-0.427
0.961,-0.089,0.634,-0.122,-0.122,0.061
0.962,-0.082,0.628,-0.061,2.563,0.488
0.951,-0.075,0.619,0.671,4.272,0.305
0.937,-0.066,0.613,1.831,4.761,-0.488
0.917,-0.054,0.611,3.052,4.456,-1.404
0.896,-0.046,0.613,4.089,3.540,-2.136
0.873,-0.039,0.623,5.188,2.075,-3.052
0.844,-0.032,0.636,6.165,0.244,-4.211
0.812,-0.024,0.651,7.202,-1.465,-5.066
0.778,-0.022,0.663,8.423,-2.319,-5.737
0.746,-0.021,0.674,9.399,-2.380,-5.920
0.723,-0.022,0.677,9.827,-1.221,-5.188
0.690,-0.015,0.677,9.460,2.014,-4.150
0.670,-0.009,0.668,8.789,6.531,-3.296
0.656,-0.002,0.655,7.874,11.414,-2.502
0.624,0.004,0.635,7.141,16.052,-2.380
0.620,0.007,0.612,6.714,19.653,-2.075
0.626,0.023,0.591,6.042,21.912,-1.404
0.601,0.035,0.575,5.554,22.583,-0.610
0.591,0.037,0.558,5.676,21.667,-0.122
0.595,0.042,0.549,5.798,19.653,0.122
0.593,0.047,0.544,5.737,16.785,0.305
0.586,0.052,0.544,5.432,13.184,0.488
0.592,0.057,0.545,5.127,8.972,0.488
0.607,0.057,0.552,5.798,4.395,0.488
0.621,0.063,0.559,6.287,-0.183,0.854
0.645,0.069,0.564,6.653,-4.028,2.136
0.670,0.072,0.570,7.019,-7.385,3.906
0.693,0.073,0.577,7.324,-10.193,5.432
0.720,0.078,0.584,7.080,-12.207,6.531
0.748,0.083,0.593,6.592,-13.733,6.958
0.777,0.087,0.599,6.531,-14.648,7.141
0.804,0.095,0.606,5.859,-14.893,7.324
0.817,0.098,0.605,5.371,-14.099,7.385
0.821,0.093,0.599,5.188,-12.207,7.324
0.824,0.088,0.591,4.822,-8.911,6.775
0.823,0.087,0.576,3.784,-4.456,6.409
0.819,0.084,0.557,2.197,-0.549,5.981
0.813,0.079,0.543,1.099,3.845,4.883
0.810,0.073,0.530,0.427,7.324,3.357
0.805,0.065,0.524,0.305,9.033,1.892
0.803,0.056,0.523,0.427,8.728,0.244
0.793,0.043,0.533,1.709,6.531,-1.343
0.780,0.029,0.548,3.845,2.563,-2.686
0.772,0.015,0.565,5.920,-1.709,-3.357
0.770,0.003,0.582,8.179,-4.944,-2.563
0.763,-0.008,0.595,9.399,-7.812,-1.038
0.739,-0.011,0.598,10.132,-8.484,0.610
0.721,-0.012,0.593,9.766,-6.287,2.319
0.708,-0.014,0.581,8.972,-2.686,3.723
0.721,-0.007,0.570,7.568,1.404,5.005
0.746,0.001,0.553,6.042,5.432,6.592
0.757,0.009,0.534,4.883,8.057,7.874
0.774,0.015,0.517,4.822,8.423,8.118
0.785,0.024,0.503,5.371,6.714,7.874
0.777,0.029,0.494,6.104,3.967,8.240
0.781,0.039,0.485,6.958,0.916,9.216
0.780,0.046,0.480,7.690,-1.465,10.193
0.784,0.054,0.476,8.484,-2.808,11.169
0.788,0.063,0.475,8.789,-3.540,11.719
0.790,0.063,0.473,8.667,-3.662,11.475
0.787,0.060,0.475,8.118,-3.235,10.437
0.788,0.057,0.480,7.874,-2.686,9.033
0.791,0.056,0.486,7.812,-2.319,7.812
0.793,0.055,0.493,7.812,-2.380,6.897
0.794,0.051,0.498,8.118,-2.747,6.653
0.800,0.044,0.506,8.728,-3.479,6.775
0.803,0.042,0.515,9.460,-3.967,6.531
0.804,0.039,0.521,10.376,-4.211,6.165
0.811,0.039,0.528,11.108,-3.906,5.493
0.818,0.042,0.531,11.658,-3.052,5.188
0.824,0.047,0.533,12.024,-2.258,4.639
0.828,0.051,0.533,12.085,-1.526,4.272
0.834,0.055,0.531,12.085,-0.549,4.028
0.841,0.063,0.530,12.085,0.549,3.845
0.843,0.070,0.528,11.841,1.343,4.272
0.847,0.079,0.530,11.414,2.258,5.005
0.855,0.086,0.534,10.986,3.296,5.737
0.860,0.085,0.540,10.498,4.272,6.165
0.864,0.086,0.548,9.705,4.517,5.981
0.877,0.086,0.559,8.911,4.822,5.676
0.882,0.085,0.572,8.240,5.005,5.310
0.880,0.085,0.583,7.874,5.066,5.310
0.884,0.088,0.587,7.690,5.371,6.165
0.887,0.092,0.594,7.263,6.226,7.935
0.912,0.097,0.596,6.287,7.874,10.254
0.915,0.101,0.600,5.066,9.949,12.024
0.921,0.100,0.605,4.150,11.719,12.390
0.940,0.102,0.609,3.418,12.634,11.414
0.961,0.102,0.617,3.296,12.329,10.620
0.967,0.103,0.631,3.540,10.986,10.803
0.958,0.096,0.652,3.540,8.728,10.925
0.938,0.072,0.679,4.211,5.737,9.827
0.952,0.036,0.719,5.127,1.587,7.263
0.972,-0.000,0.765,5.920,-2.441,4.761
0.912,-0.007,0.814,6.104,-6.897,2.502
0.868,-0.049,0.856,7.690,-11.658,1.160
0.825,-0.086,0.889,8.911,-14.526,1.221
0.783,-0.101,0.904,8.850,-14.526,2.930
0.751,-0.111,0.897,7.874,-11.169,6.531
0.765,-0.112,0.868,7.141,-4.639,10.986
0.728,-0.135,0.810,6.165,3.479,14.771
0.676,-0.139,0.741,3.662,13.306,16.602
0.685,-0.094,0.671,0.793,23.132,16.235
0.729,-0.061,0.614,-0.366,30.518,16.785
0.766,-0.037,0.559,-0.122,34.485,18.982
0.786,-0.026,0.520,1.282,34.607,20.752
0.797,-0.028,0.492,4.333,31.738,20.874
0.807,-0.023,0.482,8.118,27.466,19.714
0.821,-0.025,0.479,11.841,22.644,18.188
0.764,-0.037,0.486,14.709,18.433,15.930
0.750,-0.054,0.495,16.235,15.747,13.000
0.728,-0.090,0.503,16.968,14.832,9.644
0.693,-0.104,0.514,15.503,15.015,6.531
0.652,-0.113,0.527,13.306,15.930,3.418
0.629,-0.120,0.533,10.803,16.785,1.099
0.625,-0.130,0.540,7.568,17.029,-0.183
0.602,-0.117,0.545,3.784,16.724,-0.977
0.580,-0.107,0.550,0.732,15.991,-1.892
0.595,-0.131,0.559,-1.282,14.099,-3.174
0.602,-0.123,0.568,-4.089,11.414,-4.883
0.598,-0.114,0.577,-6.226,8.057,-6.348
0.601,-0.119,0.584,-5.859,4.456,-6.836
0.621,-0.119,0.588,-4.395,1.038,-5.798
0.648,-0.114,0.582,-2.625,-1.221,-3.235
0.680,-0.107,0.568,-1.343,-2.014,0.916
0.698,-0.096,0.547,-0.244,-1.099,4.456
0.718,-0.081,0.524,-0.305,1.465,6.104
0.740,-0.059,0.499,-0.366,4.456,5.981
0.757,-0.039,0.480,-0.610,6.897,4.944
0.774,-0.020,0.465,-1.038,8.606,4.639
0.785,-0.006,0.455,-1.221,8.240,5.127
0.803,-0.007,0.457,-0.793,6.226,5.066
0.817,-0.005,0.469,-0.488,3.113,3.845
0.795,-0.004,0.489,-0.183,-0.916,1.221
0.797,-0.015,0.509,0.183,-4.517,-1.038
0.803,-0.031,0.536,0.305,-7.935,-2.686
0.787,-0.052,0.559,-0.488,-9.705,-3.662
0.766,-0.068,0.575,-1.831,-9.766,-4.089
0.761,-0.079,0.582,-3.479,-7.507,-4.150
0.766,-0.086,0.583,-5.371,-4.150,-4.089
0.763,-0.085,0.574,-7.324,-0.305,-4.211
0.760,-0.090,0.561,-7.935,3.601,-4.578
0.767,-0.088,0.545,-8.179,6.042,-5.127
0.780,-0.072,0.526,-8.240,7.019,-5.127
0.786,-0.070,0.508,-7.812,6.653,-4.333
0.796,-0.064,0.494,-7.446,5.310,-2.991
0.803,-0.057,0.478,-7.446,3.540,-1.526
0.795,-0.054,0.461,-7.507,1.831,-0.732
0.792,-0.047,0.446,-7.629,0.549,-0.244
0.793,-0.048,0.441,-7.812,-0.061,-0.366
0.795,-0.045,0.439,-8.545,-0.732,-0.488
0.802,-0.045,0.442,-9.155,-1.587,-0.610
0.802,-0.052,0.451,-9.460,-2.441,-1.282
0.797,-0.061,0.461,-9.338,-4.028,-2.319
0.804,-0.069,0.475,-8.911,-6.165,-2.930
0.808,-0.076,0.490,-8.484,-8.362,-3.113
0.809,-0.083,0.503,-8.301,-9.827,-2.441
0.817,-0.090,0.516,-8.545,-10.193,-1.770
0.822,-0.093,0.525,-9.033,-9.521,-1.343
0.825,-0.090,0.531,-9.949,-7.324,-1.221
0.826,-0.085,0.526,-11.169,-4.272,-1.343
0.824,-0.082,0.518,-11.963,-1.465,-1.526
0.832,-0.081,0.515,-12.390,1.526,-1.587
0.843,-0.080,0.505,-13.000,3.845,-1.770
0.850,-0.079,0.500,-13.550,5.066,-2.014
0.859,-0.080,0.496,-13.794,5.127,-2.686
0.862,-0.083,0.499,-13.611,4.639,-3.540
0.858,-0.089,0.500,-13.245,3.418,-4.639
0.853,-0.096,0.502,-12.756,2.197,-5.188
0.855,-0.100,0.510,-12.329,1.099,-5.005
0.865,-0.102,0.516,-12.146,0.488,-4.211
0.863,-0.103,0.521,-11.841,0.671,-3.357
0.865,-0.103,0.524,-11.963,1.404,-3.113
0.873,-0.104,0.528,-12.024,2.502,-3.418
0.883,-0.106,0.533,-12.207,3.540,-3.601
0.888,-0.106,0.540,-12.634,3.784,-3.601
0.897,-0.103,0.551,-12.512,2.808,-3.723
0.911,-0.101,0.566,-12.146,0.610,-3.540
0.922,-0.100,0.586,-11.169,-1.892,-2.869
0.933,-0.107,0.606,-9.583,-4.150,-1.770
0.934,-0.113,0.624,-8.606,-6.470,-0.854
0.929,-0.113,0.633,-7.568,-7.263,0.305
0.922,-0.116,0.641,-6.714,-6.775,1.587
0.929,-0.119,0.641,-5.859,-5.127,2.930
0.939,-0.119,0.640,-5.615,-2.869,4.639
0.936,-0.119,0.630,-5.371,-0.427,6.165
0.926,-0.122,0.615,-4.639,2.197,6.714
0.919,-0.125,0.600,-3.723,4.211,6.470
0.910,-0.123,0.586,-2.747,5.188,5.798
0.900,-0.120,0.576,-1.709,4.761,5.066
0.883,-0.115,0.572,-0.427,2.991,3.784
0.863,-0.108,0.575,1.282,0.366,2.441
0.842,-0.098,0.586,3.235,-2.014,1.221
0.821,-0.086,0.601,4.822,-3.357,0.183
0.794,-0.070,0.620,5.920,-4.639,-0.305
0.767,-0.053,0.634,7.019,-4.089,-0.488
0.753,-0.050,0.642,7.935,-2.563,-0.610
0.732,-0.039,0.644,8.362,-0.305,-0.671
0.720,-0.026,0.639,7.935,3.235,-0.305
0.715,-0.010,0.630,7.324,6.836,0.244
0.695,-0.000,0.620,6.226,10.315,0.183
0.681,0.008,0.607,5.737,12.878,-0.061
0.680,0.014,0.594,5.554,14.709,-0.244
0.664,0.017,0.584,5.249,15.747,-0.427
0.645,0.018,0.573,5.127,15.991,-0.793
0.630,0.010,0.569,5.188,16.052,-1.465
0.622,0.009,0.567,5.188,16.174,-2.136
0.618,0.005,0.567,4.944,16.235,-2.686
0.613,0.000,0.567,4.822,15.808,-2.991
0.609,-0.002,0.564,5.127,14.465,-2.869
0.614,-0.009,0.566,5.737,12.390,-2.563
0.615,-0.007,0.565,6.409,9.827,-2.686
0.607,-0.001,0.567,7.385,7.019,-2.380
0.611,0.002,0.568,8.545,4.028,-1.465
0.614,0.011,0.566,9.155,0.977,-0.427
0.624,0.018,0.567,10.071,-1.465,1.526
0.641,0.024,0.569,10.742,-3.113,4.272
0.669,0.031,0.573,10.681,-5.005,7.385
0.711,0.043,0.583,10.742,-6.897,9.644
0.755,0.044,0.594,10.925,-9.094,11.108
0.773,0.027,0.603,11.536,-11.353,11.536
0.788,0.024,0.610,11.719,-12.695,11.169
0.804,0.019,0.613,11.597,-13.000,11.414
0.806,0.018,0.609,11.047,-11.414,12.634
0.809,0.018,0.599,9.705,-8.118,13.733
0.842,0.034,0.586,7.935,-4.150,14.160
0.838,0.043,0.570,6.836,-0.916,13.428
0.838,0.054,0.553,6.287,1.953,11.841
0.840,0.062,0.539,6.165,3.723,9.644
0.840,0.075,0.529,6.348,4.272,8.606
0.839,0.078,0.525,7.324,3.601,7.874
0.839,0.063,0.533,9.094,2.014,7.080
0.834,0.059,0.543,10.620,-0.488,6.226
0.832,0.048,0.555,11.658,-2.686,5.310
0.827,0.035,0.573,12.878,-5.066,5.310
0.817,0.023,0.584,13.428,-6.287,6.165
0.805,0.015,0.593,13.306,-5.859,7.080
0.797,0.008,0.597,12.207,-3.784,7.996
0.793,0.004,0.593,10.925,-0.671,8.240
0.791,-0.000,0.586,9.888,3.357,8.301
0.793,-0.004,0.573,8.789,7.080,8.301
0.795,-0.004,0.555,8.423,9.705,8.667
0.795,-0.003,0.537,8.545,10.864,9.216
0.792,0.000,0.519,9.155,10.437,10.132
0.787,0.009,0.505,9.888,9.338,10.986
0.779,0.018,0.494,10.559,7.996,11.902
0.770,0.024,0.485,11.169,6.714,12.146
0.773,0.026,0.480,11.597,5.371,12.146
0.764,0.032,0.473,11.841,4.089,11.719
0.764,0.044,0.468,11.902,3.479,11.597
0.766,0.042,0.470,12.390,3.357,11.658
0.772,0.045,0.472,12.207,3.174,11.475
0.776,0.050,0.469,11.902,3.235,10.681
0.780,0.048,0.469,11.963,3.357,9.583
0.794,0.052,0.470,12.146,3.418,9.094
0.805,0.059,0.471,11.902,3.662,9.155
0.809,0.068,0.472,11.658,3.845,9.277
0.815,0.073,0.473,11.597,3.601,9.155
0.825,0.076,0.474,11.902,3.418,8.667
0.833,0.078,0.476,11.902,3.113,8.850
0.839,0.079,0.477,11.658,2.808,9.216
0.841,0.075,0.478,11.414,2.625,9.766
0.856,0.084,0.487,10.864,2.502,10.376
0.868,0.085,0.493,10.376,2.869,10.681
0.872,0.081,0.499,9.460,2.808,10.559
0.873,0.071,0.501,8.789,2.930,10.132
0.874,0.060,0.507,8.423,3.235,8.911
0.881,0.055,0.516,8.240,3.906,8.179
0.885,0.050,0.520,7.935,4.639,7.996
0.891,0.045,0.526,7.812,5.249,7.935
0.901,0.041,0.531,8.118,5.676,7.507
0.905,0.037,0.538,8.667,6.042,7.141
0.911,0.035,0.547,9.583,6.104,6.531
0.915,0.033,0.557,10.559,6.348,5.615
0.913,0.035,0.562,11.108,6.653,4.700
0.920,0.040,0.570,11.353,6.897,4.395
0.919,0.045,0.576,11.414,7.751,4.456
0.914,0.051,0.582,10.925,8.362,4.578
0.914,0.057,0.589,10.315,8.789,4.028
0.915,0.058,0.598,10.010,9.155,3.662
0.909,0.060,0.606,9.460,8.911,3.418
0.912,0.065,0.615,8.484,8.728,3.845
0.918,0.067,0.629,7.568,7.874,4.211
0.915,0.066,0.645,6.897,6.409,3.418
0.901,0.053,0.668,6.714,4.089,2.014
0.900,0.040,0.694,6.958,0.854,0.732
0.898,0.021,0.723,7.019,-1.892,0.366
0.884,0.004,0.745,6.958,-3.845,0.854
0.861,-0.013,0.755,7.019,-5.432,1.404
0.842,-0.026,0.754,7.019,-5.371,2.075
0.823,-0.041,0.740,6.531,-3.113,2.747
0.793,-0.053,0.708,5.493,0.610,3.235
0.743,-0.072,0.670,4.089,6.042,3.235
0.739,-0.050,0.626,1.709,12.085,3.845
0.759,-0.041,0.590,0.732,17.517,5.554
0.783,-0.039,0.558,0.671,20.935,8.240
0.775,-0.035,0.527,1.526,21.240,9.827
0.786,-0.046,0.519,4.333,19.287,9.766
0.782,-0.057,0.517,7.446,16.113,7.874
0.772,-0.069,0.525,10.437,12.512,6.226
0.719,-0.094,0.531,13.062,9.460,5.554
0.708,-0.106,0.545,14.832,7.812,5.798
0.705,-0.116,0.553,15.198,8.240,7.141
0.701,-0.131,0.564,14.771,10.315,8.423
0.680,-0.137,0.566,13.611,12.939,8.118
0.665,-0.146,0.566,11.963,15.503,6.714
0.657,-0.152,0.561,10.376,17.273,4.883
0.649,-0.148,0.552,8.118,18.433,3.845
0.643,-0.152,0.545,5.737,18.311,4.211
0.634,-0.154,0.535,3.052,17.090,4.944
0.631,-0.144,0.529,0.671,14.954,4.944
0.652,-0.146,0.528,-1.099,12.024,4.578
0.664,-0.148,0.529,-2.136,8.423,3.906
0.669,-0.154,0.531,-2.197,4.761,2.563
0.684,-0.159,0.537,-1.221,0.977,0.977
0.703,-0.159,0.542,0.305,-1.831,0.427
0.718,-0.160,0.545,1.831,-3.723,0.977
0.738,-0.157,0.541,3.540,-4.761,1.953
0.759,-0.150,0.534,5.249,-4.578,2.747
0.777,-0.137,0.519,6.104,-3.235,2.869
0.785,-0.121,0.501,6.653,-1.282,2.502
0.782,-0.103,0.479,6.897,0.916,1.831
0.772,-0.086,0.459,6.897,3.113,1.465
0.777,-0.068,0.446,6.409,4.211,2.136
0.797,-0.053,0.439,5.737,4.333,3.174
0.804,-0.052,0.445,5.493,2.930,3.479
0.786,-0.050,0.452,5.005,0.183,2.258
0.780,-0.047,0.469,4.639,-2.686,0.488
0.788,-0.053,0.487,4.883,-5.615,-0.244
0.780,-0.069,0.502,4.272,-8.179,0.061
0.762,-0.081,0.513,2.808,-9.155,1.099
0.748,-0.089,0.525,0.977,-8.240,1.831
0.745,-0.099,0.535,-0.977,-6.104,1.648
0.756,-0.101,0.543,-2.625,-3.662,1.038
0.765,-0.103,0.540,-3.723,-2.014,0.854
0.770,-0.104,0.536,-4.150,-0.732,1.221
0.771,-0.100,0.528,-4.150,-0.244,1.892
0.779,-0.096,0.517,-3.845,-0.366,3.296
0.790,-0.094,0.500,-3.235,-0.854,4.822
0.796,-0.079,0.480,-3.174,-1.404,6.287
0.799,-0.071,0.462,-2.930,-1.587,7.080
0.798,-0.060,0.445,-3.235,-1.953,7.324
0.803,-0.051,0.432,-4.028,-2.319,6.897
0.810,-0.044,0.428,-4.944,-3.113,6.714
0.817,-0.040,0.426,-5.798,-4.517,6.531
0.822,-0.037,0.431,-6.409,-6.287,6.653
0.832,-0.040,0.441,-6.653,-7.507,7.080
0.846,-0.045,0.454,-7.080,-8.240,7.507
0.845,-0.048,0.463,-7.568,-8.362,7.446
0.848,-0.053,0.470,-7.935,-7.751,6.775
0.860,-0.058,0.478,-8.667,-6.470,6.287
0.870,-0.059,0.482,-9.338,-4.517,6.165
0.876,-0.060,0.483,-10.010,-2.625,6.165
0.880,-0.062,0.483,-10.864,-0.977,5.615
0.887,-0.066,0.482,-11.536,0.732,4.822
0.884,-0.063,0.486,-12.329,2.258,4.150
0.889,-0.078,0.490,-12.390,3.357,3.845
0.892,-0.087,0.497,-12.634,4.028,3.418
0.891,-0.096,0.500,-12.939,4.028,3.845
0.895,-0.106,0.508,-13.000,4.028,3.906
0.892,-0.116,0.519,-12.695,4.456,3.479
0.889,-0.126,0.525,-12.817,5.554,2.991
0.895,-0.134,0.532,-12.634,6.897,2.563
0.899,-0.135,0.536,-12.512,9.094,2.502
0.906,-0.133,0.539,-12.512,11.047,3.113
0.926,-0.125,0.542,-12.939,12.573,4.089
0.934,-0.113,0.544,-13.123,13.428,4.639
0.941,-0.102,0.550,-12.939,13.000,4.028
0.955,-0.096,0.564,-12.146,11.353,2.625
0.965,-0.089,0.575,-10.803,8.850,1.526
0.970,-0.084,0.591,-9.155,6.348,1.160
0.958,-0.078,0.604,-7.812,4.883,1.953
0.944,-0.073,0.616,-6.897,4.456,2.563
0.925,-0.075,0.628,-5.859,5.066,2.136
0.902,-0.078,0.637,-4.761,5.615,1.099
0.896,-0.077,0.649,-3.662,5.493,0.244
0.883,-0.069,0.658,-2.686,4.150,0.305
0.871,-0.061,0.666,-1.587,1.465,1.404
0.857,-0.054,0.673,0.549,-1.343,2.747
0.844,-0.045,0.678,2.808,-3.601,3.967
0.824,-0.024,0.681,3.967,-5.249,4.883
0.817,-0.029,0.677,4.883,-5.981,5.859
0.810,-0.029,0.674,5.310,-5.371,5.981
0.790,-0.007,0.668,4.822,-4.150,5.005
0.772,0.007,0.661,4.761,-2.502,4.028
0.756,0.025,0.654,4.578,-0.427,3.357
0.742,0.042,0.640,4.150,2.136,3.418
0.743,0.052,0.626,3.723,5.249,3.113
0.719,0.066,0.609,3.418,7.935,2.136
0.694,0.075,0.593,3.357,10.193,0.793
0.686,0.078,0.579,3.235,12.085,-0.427
0.673,0.083,0.570,2.808,13.489,-0.916
0.646,0.084,0.561,2.686,14.465,-1.221
0.634,0.083,0.559,2.625,15.076,-1.221
0.631,0.084,0.557,1.770,15.381,-1.404
0.605,0.084,0.553,0.977,15.198,-2.136
0.598,0.077,0.552,0.854,14.343,-3.540
0.605,0.076,0.557,0.732,12.634,-4.944
0.589,0.067,0.562,0.488,10.132,-5.554
0.607,0.057,0.571,0.183,6.775,-5.432
0.623,0.052,0.578,-0.122,3.357,-5.310
0.621,0.051,0.585,0.183,0.000,-4.944
0.630,0.051,0.589,0.916,-3.235,-4.089
0.656,0.048,0.593,1.770,-6.104,-1.953
0.677,0.048,0.589,2.197,-7.568,1.343
0.711,0.052,0.581,2.197,-7.507,5.127
0.730,0.058,0.567,2.075,-6.348,7.568
0.751,0.066,0.552,1.709,-4.700,8.423
0.773,0.076,0.531,1.282,-3.113,7.996
0.795,0.086,0.515,1.099,-2.136,7.507
0.803,0.091,0.499,0.793,-1.404,7.568
0.807,0.098,0.487,0.549,-0.671,7.812
0.814,0.113,0.482,0.000,-0.610,7.141
0.821,0.110,0.482,0.000,-0.793,5.920
0.818,0.094,0.488,0.732,-1.648,4.089
0.816,0.088,0.497,1.038,-2.625,1.709
0.810,0.081,0.510,1.709,-4.578,-0.488
0.795,0.073,0.526,2.686,-7.080,-1.282
0.792,0.060,0.547,3.784,-9.399,-1.282
0.798,0.049,0.566,4.517,-10.803,-0.671
0.799,0.037,0.584,5.249,-11.536,0.000
0.795,0.025,0.599,5.676,-10.742,0.549
0.794,0.018,0.602,5.676,-8.423,1.160
0.796,0.014,0.600,4.944,-4.883,2.747
0.804,0.007,0.591,3.967,-1.099,4.395
0.803,0.004,0.572,2.991,3.174,5.371
0.799,0.010,0.545,2.197,6.592,5.432
0.797,0.019,0.524,2.014,8.606,5.249
0.796,0.023,0.503,2.808,9.399,5.920
0.812,0.034,0.489,3.784,8.362,7.202
0.822,0.042,0.478,5.066,6.409,8.667
0.826,0.050,0.473,6.348,3.784,9.216
0.828,0.054,0.474,7.629,0.793,8.362
0.822,0.055,0.479,8.606,-1.709,7.141
0.827,0.058,0.487,9.521,-3.296,6.775
0.820,0.060,0.491,9.644,-4.211,7.263
0.812,0.063,0.494,9.399,-3.784,8.545
0.811,0.068,0.500,8.911,-2.502,9.399
0.810,0.074,0.501,7.874,-0.549,9.827
0.801,0.068,0.500,7.019,2.197,9.338
0.811,0.068,0.498,6.470,4.456,8.240
0.818,0.066,0.497,5.920,5.859,7.385
0.813,0.059,0.495,5.981,6.287,7.080
0.805,0.052,0.491,6.348,6.287,6.714
0.809,0.051,0.490,6.897,5.920,6.287
0.814,0.052,0.489,7.507,5.554,5.981
0.813,0.055,0.489,8.057,5.005,5.371
0.814,0.058,0.492,8.667,4.333,4.272
0.820,0.059,0.496,9.460,3.601,2.991
0.828,0.059,0.499,10.437,3.113,2.625
0.835,0.061,0.500,11.169,2.930,2.380
0.841,0.066,0.501,11.536,3.113,2.625
0.847,0.073,0.502,11.719,3.418,2.869
0.858,0.081,0.504,11.475,4.150,3.113
0.867,0.089,0.505,10.986,5.066,3.113
0.877,0.089,0.503,10.681,5.920,2.869
0.888,0.095,0.503,10.254,6.531,2.808
0.898,0.099,0.502,9.827,6.775,3.357
0.905,0.100,0.502,9.705,7.019,4.517
0.915,0.101,0.506,9.338,7.629,5.310
0.923,0.105,0.513,8.789,8.240,5.615
0.930,0.104,0.520,8.362,8.728,5.249
0.939,0.098,0.530,8.179,9.521,4.822
0.945,0.099,0.542,7.507,10.132,4.700
0.948,0.101,0.558,6.897,10.620,4.578
0.943,0.098,0.573,6.165,10.620,4.333
0.937,0.091,0.587,5.676,10.132,3.296
0.934,0.091,0.603,5.249,8.972,1.953
0.933,0.082,0.620,4.883,7.019,1.160
0.922,0.072,0.640,4.639,4.211,0.671
0.926,0.058,0.673,4.700,0.366,-0.183
0.913,0.042,0.711,5.371,-3.540,-1.221
0.904,0.017,0.752,6.592,-8.545,-1.953
0.893,-0.009,0.786,7.935,-12.817,-1.526
0.857,-0.037,0.807,8.728,-15.137,-0.366
0.829,-0.058,0.814,9.155,-14.221,1.709
0.844,-0.076,0.798,8.972,-10.071,4.578
0.798,-0.110,0.759,7.996,-3.601,7.446
0.742,-0.115,0.703,5.798,4.822,8.362
0.741,-0.076,0.646,3.052,14.526,8.118
0.775,-0.069,0.585,1.892,23.010,9.705
0.792,-0.065,0.535,1.282,28.442,11.963
0.792,-0.060,0.495,1.587,30.029,12.756
0.791,-0.063,0.479,4.150,27.832,11.414
0.800,-0.058,0.474,7.812,23.010,9.766
0.795,-0.078,0.479,11.658,16.663,8.972
0.773,-0.090,0.490,14.954,10.193,9.338
0.729,-0.104,0.504,17.151,5.127,10.742
0.705,-0.109,0.522,18.311,2.563,12.695
0.681,-0.113,0.540,17.578,2.502,14.526
0.656,-0.114,0.552,14.893,5.188,15.869
0.639,-0.121,0.558,11.169,9.094,15.381
0.637,-0.130,0.562,6.836,13.123,13.000
0.629,-0.112,0.564,1.953,15.625,9.460
0.621,-0.095,0.570,-1.892,16.113,6.531
0.615,-0.098,0.573,-3.967,14.343,5.005
0.607,-0.097,0.579,-5.615,11.047,4.517
0.599,-0.092,0.577,-6.653,6.714,4.883
0.613,-0.090,0.581,-6.409,2.380,6.409
0.628,-0.084,0.578,-5.920,-1.221,8.606
0.644,-0.076,0.574,-5.310,-2.563,10.681
0.677,-0.073,0.566,-3.723,-3.235,12.451
0.715,-0.066,0.554,-2.441,-2.441,12.573
0.752,-0.055,0.534,-1.892,-1.221,12.024
0.765,-0.035,0.509,-1.343,0.671,10.254
0.770,-0.025,0.482,-0.366,2.380,7.874
0.796,-0.023,0.458,0.793,2.930,5.676
0.801,-0.005,0.448,1.221,2.502,3.784
0.804,0.008,0.439,1.465,0.549,2.502
0.803,0.013,0.444,2.380,-2.075,1.160
0.803,0.008,0.457,3.357,-5.188,-0.183
0.797,0.002,0.473,3.723,-8.423,-1.404
0.774,-0.006,0.493,3.296,-11.230,-2.930
0.770,-0.017,0.510,2.686,-12.756,-3.784
0.771,-0.033,0.530,1.343,-12.634,-3.479
0.758,-0.047,0.545,-0.854,-11.047,-2.380
