Initialize correctly IMU!
Step Detector Configured. Starting...
ax,ay,az,state,step_detected
Measured Frequency: 0 Hz
-1.274412,-0.277672,0.717604,LOOKING_FOR_MIN,0
-1.166564,-0.092476,0.617808,LOOKING_FOR_MIN,0
-1.029680,0.115412,0.530700,LOOKING_FOR_MIN,0
-0.868884,0.357948,0.437004,LOOKING_FOR_MIN,0
-0.699792,0.600240,0.350872,LOOKING_FOR_MIN,0
-0.533872,1.108492,0.230580,LOOKING_FOR_MIN,0
-0.165432,1.376648,0.195688,LOOKING_FOR_MIN,0
0.028304,1.620404,0.190564,LOOKING_FOR_MIN,0
0.207644,1.813408,0.179340,LOOKING_FOR_MIN,0
0.350628,2.019588,0.166164,LOOKING_FOR_MIN,0
0.514108,2.167452,0.188124,LOOKING_FOR_MIN,0
0.638548,2.252364,0.219844,LOOKING_FOR_MIN,0
0.723948,2.285060,0.388692,LOOKING_FOR_MIN,0
0.674660,2.011048,0.631716,LOOKING_FOR_SECOND_MAX,0
0.719068,1.799500,0.785924,LOOKING_FOR_SECOND_MAX,0
0.864492,1.596980,0.850340,LOOKING_FOR_SECOND_MAX,0
1.017968,1.575264,0.809348,LOOKING_FOR_SECOND_MAX,0
1.113860,1.674084,0.708088,LOOKING_FOR_SECOND_MAX,0
1.110932,1.808040,0.579012,LOOKING_FOR_SECOND_MAX,0
1.052860,1.947120,0.344528,LOOKING_FOR_SECOND_MAX,0
0.932568,1.975180,0.288408,LOOKING_FOR_SECOND_MAX,0
0.887672,2.006656,0.276940,LOOKING_FOR_SECOND_MAX,0
0.853756,2.057408,0.311588,LOOKING_FOR_SECOND_MAX,0
0.815204,2.099376,0.379664,LOOKING_FOR_SECOND_MAX,0
0.768112,2.156228,0.471652,LOOKING_FOR_SECOND_MAX,0
0.711504,2.141344,0.497516,LOOKING_FOR_SECOND_MAX,0
0.650504,2.139148,0.512888,LOOKING_FOR_SECOND_MAX,0
0.564372,1.997628,0.465064,LOOKING_FOR_SECOND_MAX,0
0.528260,1.913692,0.436272,LOOKING_FOR_SECOND_MAX,0
0.495320,1.834880,0.428464,LOOKING_FOR_SECOND_MAX,0
0.458476,1.747284,0.430904,LOOKING_FOR_SECOND_MAX,0
0.416020,1.689212,0.428464,LOOKING_FOR_SECOND_MAX,0
0.368440,1.646512,0.434320,LOOKING_FOR_SECOND_MAX,0
0.317200,1.592100,0.442616,LOOKING_FOR_SECOND_MAX,0
0.230336,1.521584,0.496784,LOOKING_FOR_SECOND_MAX,0
0.198372,1.485960,0.514840,LOOKING_FOR_SECOND_MAX,0
0.171044,1.433500,0.513620,LOOKING_FOR_SECOND_MAX,0
0.135664,1.362252,0.492392,LOOKING_FOR_SECOND_MAX,0
0.090280,1.296860,0.428952,LOOKING_FOR_SECOND_MAX,0
0.027328,1.275144,0.346724,LOOKING_FOR_SECOND_MAX,0
-0.036112,1.260504,0.284748,LOOKING_FOR_SECOND_MAX,0
-0.090280,1.202432,0.251564,LOOKING_FOR_SECOND_MAX,0
-0.113460,1.029680,0.221308,LOOKING_FOR_SECOND_MAX,0
-0.144692,0.955016,0.206180,LOOKING_FOR_SECOND_MAX,0
-0.159820,0.902312,0.183976,LOOKING_FOR_SECOND_MAX,0
-0.173240,0.857904,0.160308,LOOKING_FOR_SECOND_MAX,0
-0.185684,0.827160,0.135176,LOOKING_FOR_SECOND_MAX,0
-0.193492,0.807884,0.127612,LOOKING_FOR_SECOND_MAX,0
-0.193736,0.812032,0.150304,LOOKING_FOR_SECOND_MAX,0
-0.187392,0.838872,0.254980,LOOKING_FOR_MIN,1
-0.170312,0.850096,0.305244,LOOKING_FOR_MIN,0
-0.248636,0.919148,0.296216,LOOKING_FOR_MIN,0
-0.275720,0.832040,0.380884,LOOKING_FOR_MIN,0
-0.277916,0.662216,0.456524,LOOKING_FOR_MIN,0
-0.272548,0.516304,0.517280,LOOKING_FOR_MIN,0
-0.280356,0.387716,0.521672,LOOKING_FOR_MIN,0
-0.330376,0.349164,0.495564,LOOKING_FOR_MIN,0
-0.346236,0.357460,0.452864,LOOKING_FOR_MIN,0
-0.353556,0.334280,0.394304,LOOKING_FOR_MIN,0
-0.359168,0.319640,0.351360,LOOKING_FOR_MIN,0
-0.377468,0.295240,0.295972,LOOKING_FOR_MIN,0
-0.386008,0.344772,0.197396,LOOKING_FOR_MIN,0
-0.365268,0.383812,0.165432,LOOKING_FOR_MIN,0
-0.338428,0.430904,0.151036,LOOKING_FOR_MIN,0
-0.326716,0.446764,0.143472,LOOKING_FOR_MIN,0
-0.267912,0.473604,0.139812,LOOKING_FOR_MIN,0
-0.205692,0.483608,0.117364,LOOKING_FOR_MIN,0
-0.128344,0.590968,0.194224,LOOKING_FOR_MIN,0
0.020252,0.595604,0.265716,LOOKING_FOR_MIN,0
0.091012,0.629032,0.359656,LOOKING_FOR_MIN,0
0.155184,0.648552,0.449204,LOOKING_FOR_MIN,0
0.216184,0.668316,0.552904,LOOKING_FOR_MIN,0
0.268644,0.674904,0.643672,LOOKING_FOR_MIN,0
0.313784,0.675636,0.719312,LOOKING_FOR_MIN,0
0.360144,0.744444,0.830332,LOOKING_FOR_MIN,0
0.388936,0.707844,0.847656,LOOKING_FOR_MIN,0
0.425292,0.704428,0.862540,LOOKING_FOR_MIN,0
0.438712,0.707112,0.856196,LOOKING_FOR_MIN,0
0.451644,0.720288,0.847168,LOOKING_FOR_MIN,0
0.462868,0.731756,0.825208,LOOKING_FOR_MIN,0
0.462136,0.739320,0.801540,LOOKING_FOR_MIN,0
0.381616,0.710528,0.758352,LOOKING_FOR_MIN,0
0.326960,0.726144,0.759572,LOOKING_FOR_MIN,0
0.332816,0.747128,0.759816,LOOKING_FOR_MIN,0
0.325252,0.766404,0.772016,LOOKING_FOR_MIN,0
0.305000,0.770308,0.763964,LOOKING_FOR_MIN,0
0.285236,0.778360,0.741028,LOOKING_FOR_MIN,0
0.274744,0.768600,0.691008,LOOKING_FOR_MIN,0
0.302560,0.389180,0.434808,LOOKING_FOR_MIN,0
0.152988,0.192516,0.238876,LOOKING_FOR_MIN,0
0.046116,0.056608,0.106384,LOOKING_FOR_MIN,0
-0.033184,0.054168,0.059292,LOOKING_FOR_MIN,0
-0.100772,0.115168,0.062952,LOOKING_FOR_MIN,0
-0.138348,0.183244,0.084668,LOOKING_FOR_MIN,0
-0.150060,0.244244,0.151036,LOOKING_FOR_MIN,0
-0.087596,0.381860,0.432368,LOOKING_FOR_MIN,0
-0.020008,0.469456,0.597068,LOOKING_FOR_MIN,0
0.046604,0.547048,0.732976,LOOKING_FOR_MIN,0
0.093696,0.623420,0.838628,LOOKING_FOR_MIN,0
0.132980,0.695888,0.915488,LOOKING_FOR_MIN,0
0.158844,0.772748,0.978440,LOOKING_FOR_MIN,0
0.189832,0.843264,1.032120,LOOKING_FOR_MIN,0
0.299388,0.998936,1.120692,LOOKING_FOR_MIN,0
0.317932,1.039684,1.130940,LOOKING_FOR_MIN,0
0.319152,1.043100,1.102148,LOOKING_FOR_MIN,0
0.312320,1.024800,1.068476,LOOKING_FOR_MIN,0
0.379664,1.046760,1.049200,LOOKING_FOR_MIN,0
Measured Frequency: 206 Hz
0.518744,1.077992,1.064328,LOOKING_FOR_MIN,0
0.489220,0.995276,1.014064,LOOKING_FOR_MIN,0
0.489708,0.974536,1.006256,LOOKING_FOR_MIN,0
0.334768,0.782752,0.707356,LOOKING_FOR_MIN,0
0.149328,0.451400,0.365512,LOOKING_FOR_MIN,0
0.017812,0.121268,0.271572,LOOKING_FOR_MIN,0
-0.007320,-0.097356,0.415044,LOOKING_FOR_MIN,0
0.107848,-0.039040,0.461892,LOOKING_FOR_MIN,0
0.234972,0.314516,0.449936,LOOKING_FOR_MIN,0
0.205448,0.386496,0.473848,LOOKING_FOR_MIN,0
0.197152,0.471652,0.557784,LOOKING_FOR_MIN,0
0.196420,0.548024,0.623664,LOOKING_FOR_MIN,0
0.226432,0.620248,0.689544,LOOKING_FOR_MIN,0
0.231068,0.650260,0.736880,LOOKING_FOR_MIN,0
0.250100,0.687836,0.780800,LOOKING_FOR_MIN,0
0.296704,0.734440,0.814228,LOOKING_FOR_MIN,0
0.322812,0.742004,0.808372,LOOKING_FOR_MIN,0
0.347212,0.730536,0.788364,LOOKING_FOR_MIN,0
0.372588,0.714188,0.780312,LOOKING_FOR_MIN,0
0.371612,0.688812,0.793976,LOOKING_FOR_MIN,0
0.378932,0.658312,0.809104,LOOKING_FOR_MIN,0
0.372588,0.620004,0.823988,LOOKING_FOR_MIN,0
0.357460,0.578280,0.812032,LOOKING_FOR_MIN,0
0.281332,0.535092,0.740296,LOOKING_FOR_MIN,0
0.266936,0.510936,0.702964,LOOKING_FOR_MIN,0
0.240584,0.499468,0.663924,LOOKING_FOR_MIN,0
0.242780,0.495076,0.651236,LOOKING_FOR_MIN,0
0.221308,0.477508,0.636352,LOOKING_FOR_MIN,0
0.198128,0.472872,0.629520,LOOKING_FOR_MIN,0
0.190320,0.477996,0.617564,LOOKING_FOR_MIN,0
0.195444,0.525088,0.672464,LOOKING_FOR_MIN,0
0.214720,0.564860,0.715164,LOOKING_FOR_MIN,0
0.203496,0.586088,0.767136,LOOKING_FOR_MIN,0
0.210572,0.617808,0.874984,LOOKING_FOR_MIN,0
0.203008,0.627812,0.952820,LOOKING_FOR_MIN,0
0.200568,0.624884,1.006500,LOOKING_FOR_MIN,0
0.216672,0.605120,1.059936,LOOKING_FOR_MIN,0
0.228872,0.538996,1.179984,LOOKING_FOR_MIN,0
0.226920,0.522648,1.221220,LOOKING_FOR_MIN,0
0.217404,0.498248,1.233664,LOOKING_FOR_MIN,0
0.206180,0.478240,1.230980,LOOKING_FOR_MIN,0
0.209596,0.460916,1.185108,LOOKING_FOR_MIN,0
0.217892,0.449692,1.104832,LOOKING_FOR_MIN,0
0.223016,0.447252,1.009184,LOOKING_FOR_MIN,0
0.242048,0.455060,0.861076,LOOKING_FOR_MIN,0
0.249856,0.470432,0.808128,LOOKING_FOR_MIN,0
0.265716,0.504348,0.760060,LOOKING_FOR_MIN,0
0.270840,0.540948,0.735904,LOOKING_FOR_MIN,0
0.263520,0.578768,0.733220,LOOKING_FOR_MIN,0
0.268644,0.624884,0.750056,LOOKING_FOR_MIN,0
0.273524,0.654652,0.779092,LOOKING_FOR_MIN,0
0.273280,0.690276,0.854244,LOOKING_FOR_MIN,0
0.273768,0.693204,0.890844,LOOKING_FOR_MIN,0
0.262300,0.666120,0.932812,LOOKING_FOR_MIN,0
0.244488,0.612928,0.969900,LOOKING_FOR_MIN,0
0.233020,0.541192,0.973072,LOOKING_FOR_MIN,0
0.232532,0.473604,0.937692,LOOKING_FOR_MIN,0
0.237412,0.411140,0.907924,LOOKING_FOR_MIN,0
0.238876,0.366976,0.914024,LOOKING_FOR_MIN,0
0.162260,0.342576,0.948428,LOOKING_FOR_MIN,0
0.133712,0.353068,0.925004,LOOKING_FOR_MIN,0
0.076372,0.382592,0.866444,LOOKING_FOR_MIN,0
0.027084,0.406748,0.828136,LOOKING_FOR_MIN,0
-0.006832,0.424316,0.782752,LOOKING_FOR_MIN,0
-0.015372,0.440908,0.744444,LOOKING_FOR_MIN,0
-0.009028,0.446032,0.740540,LOOKING_FOR_MIN,0
0.018056,0.464088,0.729072,LOOKING_FOR_MIN,0
0.044408,0.474336,0.742736,LOOKING_FOR_MIN,0
0.070760,0.466284,0.757376,LOOKING_FOR_MIN,0
0.080764,0.449936,0.778116,LOOKING_FOR_MIN,0
0.097844,0.435540,0.792756,LOOKING_FOR_MIN,0
0.140788,0.419192,0.798856,LOOKING_FOR_MIN,0
0.202764,0.390156,0.804712,LOOKING_FOR_MIN,0
0.267424,0.351604,0.832284,LOOKING_FOR_MIN,0
0.298900,0.323056,0.887428,LOOKING_FOR_MIN,0
0.292556,0.305000,0.899872,LOOKING_FOR_MIN,0
0.271816,0.265960,0.896700,LOOKING_FOR_MIN,0
0.255956,0.217160,0.885476,LOOKING_FOR_MIN,0
0.172752,0.166164,0.896212,LOOKING_FOR_MIN,0
0.228140,0.138104,0.856684,LOOKING_FOR_MIN,0
0.249368,0.126880,0.832284,LOOKING_FOR_MIN,0
0.233996,0.054656,0.775432,LOOKING_FOR_MIN,0
0.110776,0.054168,0.784216,LOOKING_FOR_MIN,0
0.078812,0.068564,0.769088,LOOKING_FOR_MIN,0
0.063684,0.094428,0.760304,LOOKING_FOR_MIN,0
0.046604,0.124440,0.771040,LOOKING_FOR_MIN,0
-0.004880,0.156160,0.779824,LOOKING_FOR_MIN,0
-0.017568,0.178120,0.783240,LOOKING_FOR_MIN,0
-0.014396,0.202276,0.819840,LOOKING_FOR_MIN,0
-0.039284,0.203252,0.833260,LOOKING_FOR_MIN,0
-0.068076,0.206424,0.849120,LOOKING_FOR_MIN,0
-0.079056,0.216184,0.829844,LOOKING_FOR_MIN,0
-0.072956,0.231068,0.800564,LOOKING_FOR_MIN,0
-0.059536,0.215452,0.789828,LOOKING_FOR_MIN,0
-0.013908,0.192760,0.806664,LOOKING_FOR_MIN,0
0.099308,0.127612,0.776408,LOOKING_FOR_MIN,0
0.152500,0.091988,0.790072,LOOKING_FOR_MIN,0
0.184220,0.061488,0.822280,LOOKING_FOR_MIN,0
0.194956,0.037332,0.840824,LOOKING_FOR_MIN,0
0.198616,0.014640,0.840336,LOOKING_FOR_MIN,0
0.206668,0.016836,0.857660,LOOKING_FOR_MIN,0
0.208620,0.041968,0.849120,LOOKING_FOR_MIN,0
0.205692,0.140788,0.803736,LOOKING_FOR_MIN,0
0.181048,0.189100,0.783972,LOOKING_FOR_MIN,0
0.165920,0.227164,0.765428,LOOKING_FOR_MIN,0
0.147864,0.261324,0.747372,LOOKING_FOR_MIN,0
0.128100,0.294264,0.722484,LOOKING_FOR_MIN,0
0.117608,0.329400,0.703452,LOOKING_FOR_MIN,0
0.125660,0.357948,0.696620,LOOKING_FOR_MIN,0
0.151036,0.389668,0.721996,LOOKING_FOR_MIN,0
0.206912,0.365024,0.749080,LOOKING_FOR_MIN,0
0.229360,0.306708,0.773480,LOOKING_FOR_MIN,0
0.260104,0.241804,0.810324,LOOKING_FOR_MIN,0
0.304024,0.180072,0.884500,LOOKING_FOR_MIN,0
0.323056,0.116632,0.968924,LOOKING_FOR_MIN,0
0.329888,0.068076,1.052860,LOOKING_FOR_MIN,0
0.322080,0.027084,1.194624,LOOKING_FOR_MIN,0
0.258640,0.000976,1.235128,LOOKING_FOR_MIN,0
0.241560,-0.037576,1.234152,LOOKING_FOR_MIN,0
0.227896,-0.094916,1.171200,LOOKING_FOR_MIN,0
0.051240,-0.078568,1.081408,LOOKING_FOR_MIN,0
-0.044652,-0.057096,1.057008,LOOKING_FOR_MIN,0
-0.104188,-0.048068,0.917684,LOOKING_FOR_MIN,0
-0.056120,-0.180804,0.822280,LOOKING_FOR_MIN,0
-0.063196,-0.144692,0.761768,LOOKING_FOR_MIN,0
-0.053192,-0.044408,0.752496,LOOKING_FOR_MIN,0
-0.019032,0.050264,0.769332,LOOKING_FOR_MIN,0
0.003904,0.138592,0.833748,LOOKING_FOR_MIN,0
0.106628,0.235948,1.001376,LOOKING_FOR_MIN,0
0.124440,0.235216,1.095560,LOOKING_FOR_MIN,0
0.156404,0.223992,1.177788,LOOKING_FOR_MIN,0
0.181536,0.217892,1.264164,LOOKING_FOR_MIN,0
0.213256,0.175436,1.495964,LOOKING_FOR_MIN,0
0.261080,0.155672,1.454728,LOOKING_FOR_MIN,0
0.309148,0.160796,1.505724,LOOKING_FOR_MIN,0
0.294508,0.130296,1.495964,LOOKING_FOR_MIN,0
0.279136,0.112484,1.479128,LOOKING_FOR_MIN,0
0.254736,0.109556,1.482788,LOOKING_FOR_MIN,0
0.251076,0.119072,1.420324,LOOKING_FOR_MIN,0
0.217892,0.125660,1.330044,LOOKING_FOR_MIN,0
0.165676,0.113948,1.222440,LOOKING_FOR_MIN,0
0.111264,0.070272,1.098732,LOOKING_FOR_MIN,0
0.074420,0.007076,0.892552,LOOKING_FOR_MIN,0
0.083204,0.015372,0.818864,LOOKING_FOR_MIN,0
0.098332,0.020252,0.775188,LOOKING_FOR_MIN,0
0.104676,0.014884,0.756156,LOOKING_FOR_MIN,0
0.121512,0.001464,0.776652,LOOKING_FOR_MIN,0
0.124928,-0.005856,0.794464,LOOKING_FOR_MIN,0
0.125172,-0.018788,0.833016,LOOKING_FOR_MIN,0
0.138836,0.001952,0.912072,LOOKING_FOR_MIN,0
0.188612,0.020740,0.962336,LOOKING_FOR_MIN,0
0.216428,0.027328,0.999668,LOOKING_FOR_MIN,0
0.227408,0.005856,0.981612,LOOKING_FOR_MIN,0
0.241560,0.058560,1.095072,LOOKING_FOR_MIN,0
0.259128,0.083936,1.093120,LOOKING_FOR_MIN,0
0.270840,0.098820,1.098244,LOOKING_FOR_MIN,0
0.326960,0.128832,1.060180,LOOKING_FOR_MIN,0
0.349652,0.186416,0.928176,LOOKING_FOR_MIN,0
0.367464,0.208864,0.673928,LOOKING_FOR_MIN,0
0.392596,0.171532,0.456036,LOOKING_FOR_MIN,0
0.414312,0.069296,0.371368,LOOKING_FOR_MIN,0
0.442860,-0.059048,0.435296,LOOKING_FOR_MIN,0
0.444812,-0.139080,0.563884,LOOKING_FOR_MIN,0
0.285480,-0.011956,0.722972,LOOKING_FOR_MIN,0
0.222284,0.055632,0.714432,LOOKING_FOR_MIN,0
0.165920,0.080764,0.718824,LOOKING_FOR_MIN,0
0.115656,0.074176,0.778604,LOOKING_FOR_MIN,0
0.080764,0.062220,0.867176,LOOKING_FOR_MIN,0
0.060512,0.059780,0.931348,LOOKING_FOR_MIN,0
0.051240,0.072956,0.972096,LOOKING_FOR_MIN,0
0.039284,0.093696,0.995032,LOOKING_FOR_MIN,0
0.043676,0.070760,0.985028,LOOKING_FOR_MIN,0
0.044164,0.016104,0.977952,LOOKING_FOR_MIN,0
0.045140,-0.010004,0.991860,LOOKING_FOR_MIN,0
0.061732,-0.018056,1.000400,LOOKING_FOR_MIN,0
0.078324,-0.021716,1.000156,LOOKING_FOR_MIN,0
0.089304,-0.003172,1.003816,LOOKING_FOR_MIN,0
0.106140,-0.000976,1.030168,LOOKING_FOR_MIN,0
0.120536,-0.039772,1.040904,LOOKING_FOR_MIN,0
0.121512,-0.052704,1.057008,LOOKING_FOR_MIN,0
0.120780,-0.045140,1.071160,LOOKING_FOR_MIN,0
0.125660,-0.014640,1.067500,LOOKING_FOR_MIN,0
0.123952,-0.011468,1.054568,LOOKING_FOR_MIN,0
0.121268,-0.009272,1.045052,LOOKING_FOR_MIN,0
0.104188,-0.018544,1.042856,LOOKING_FOR_MIN,0
0.091988,-0.049532,1.041880,LOOKING_FOR_MIN,0
0.075884,-0.035380,1.046760,LOOKING_FOR_MIN,0
0.068076,-0.018788,1.025044,LOOKING_FOR_MIN,0
0.051240,-0.001464,0.986492,LOOKING_FOR_MIN,0
0.038796,0.013420,0.946232,LOOKING_FOR_MIN,0
0.043920,0.031964,0.941352,LOOKING_FOR_MIN,0
0.061000,0.043676,0.950868,LOOKING_FOR_MIN,0
0.071736,0.056608,0.972584,LOOKING_FOR_MIN,0
0.087108,0.068076,0.995520,LOOKING_FOR_MIN,0
0.093452,0.082472,1.019920,LOOKING_FOR_MIN,0
0.091744,0.093452,1.042612,LOOKING_FOR_MIN,0
0.092720,0.101504,1.053348,LOOKING_FOR_MIN,0
0.082228,0.105408,1.061644,LOOKING_FOR_MIN,0
0.060024,0.088572,1.058472,LOOKING_FOR_MIN,0
0.048800,0.075396,1.059204,LOOKING_FOR_MIN,0
0.024644,0.065636,1.057984,LOOKING_FOR_MIN,0
-0.006832,0.076616,1.048224,LOOKING_FOR_MIN,0
-0.042944,0.101504,1.028948,LOOKING_FOR_MIN,0
-0.073688,0.129808,1.013332,LOOKING_FOR_MIN,0
-0.105164,0.144448,0.983564,LOOKING_FOR_MIN,0
-0.158112,0.156892,0.962336,LOOKING_FOR_MIN,0
-0.180072,0.152988,0.932568,LOOKING_FOR_MIN,0
Measured Frequency: 207 Hz
-0.178120,0.141032,0.900360,LOOKING_FOR_MIN,0
-0.176412,0.144692,0.901580,LOOKING_FOR_MIN,0
-0.166652,0.147376,0.910364,LOOKING_FOR_MIN,0
-0.154452,0.154696,0.987468,LOOKING_FOR_MIN,0
-0.096868,0.165432,1.016504,LOOKING_FOR_MIN,0
-0.071492,0.162260,1.047980,LOOKING_FOR_MIN,0
-0.048312,0.148840,1.068476,LOOKING_FOR_MIN,0
-0.030744,0.117608,1.073844,LOOKING_FOR_MIN,0
-0.010492,0.082228,1.084336,LOOKING_FOR_MIN,0
-0.000488,0.042700,1.077016,LOOKING_FOR_MIN,0
0.011956,-0.009028,1.074820,LOOKING_FOR_MIN,0
0.005124,-0.024644,1.071404,LOOKING_FOR_MIN,0
-0.008784,-0.032696,1.069940,LOOKING_FOR_MIN,0
-0.029524,-0.025620,1.069940,LOOKING_FOR_MIN,0
-0.054412,-0.011224,1.066036,LOOKING_FOR_MIN,0
-0.070516,0.000488,1.068232,LOOKING_FOR_MIN,0
-0.083692,0.019032,1.082628,LOOKING_FOR_MIN,0
-0.070028,0.023668,1.090436,LOOKING_FOR_MIN,0
-0.047824,0.023912,1.097512,LOOKING_FOR_MIN,0
-0.026352,0.020252,1.094096,LOOKING_FOR_MIN,0
-0.009028,0.012200,1.083848,LOOKING_FOR_MIN,0
-0.001464,0.000000,1.073844,LOOKING_FOR_MIN,0
0.008784,-0.012688,1.003084,LOOKING_FOR_MIN,0
0.041968,-0.020740,1.054080,LOOKING_FOR_MIN,0
0.052216,-0.014640,1.051640,LOOKING_FOR_MIN,0
0.055144,-0.009516,1.047492,LOOKING_FOR_MIN,0
0.049532,-0.002196,1.047004,LOOKING_FOR_MIN,0
0.047092,0.004880,1.053836,LOOKING_FOR_MIN,0
0.041968,0.018544,1.054812,LOOKING_FOR_MIN,0
0.021228,0.048556,1.052372,LOOKING_FOR_MIN,0
0.006344,0.055876,1.053104,LOOKING_FOR_MIN,0
0.000244,0.056120,1.062132,LOOKING_FOR_MIN,0
-0.005612,0.057584,1.076284,LOOKING_FOR_MIN,0
-0.010248,0.055632,1.096536,LOOKING_FOR_MIN,0
-0.017812,0.051484,1.120204,LOOKING_FOR_MIN,0
-0.028548,0.037820,1.112884,LOOKING_FOR_MIN,0
-0.034404,0.036844,1.110444,LOOKING_FOR_MIN,0
-0.034648,0.036356,1.116300,LOOKING_FOR_MIN,0
-0.031720,0.036600,1.116300,LOOKING_FOR_MIN,0
-0.030500,0.035624,1.106540,LOOKING_FOR_MIN,0
-0.021228,0.029280,1.095072,LOOKING_FOR_MIN,0
-0.014640,0.019276,1.081652,LOOKING_FOR_MIN,0
0.010004,0.023912,1.082872,LOOKING_FOR_MIN,0
0.025376,0.036600,1.081164,LOOKING_FOR_MIN,0
0.029524,0.054168,1.072136,LOOKING_FOR_MIN,0
0.036112,0.061000,1.046272,LOOKING_FOR_MIN,0
0.033184,0.071736,1.042856,LOOKING_FOR_MIN,0
0.020496,0.073444,1.041880,LOOKING_FOR_MIN,0
0.037088,0.053436,1.047980,LOOKING_FOR_MIN,0
0.064660,0.041968,1.051396,LOOKING_FOR_MIN,0
0.080764,0.016836,1.046272,LOOKING_FOR_MIN,0
0.155672,-0.017080,1.031876,LOOKING_FOR_MIN,0
0.160552,0.044408,1.037488,LOOKING_FOR_MIN,0
0.162992,0.005368,1.059204,LOOKING_FOR_MIN,0
0.158600,-0.040260,1.066036,LOOKING_FOR_MIN,0
0.108092,-0.085644,1.053836,LOOKING_FOR_MIN,0
0.021228,-0.071980,1.031632,LOOKING_FOR_MIN,0
-0.019032,-0.038552,0.998692,LOOKING_FOR_MIN,0
-0.048800,0.000000,0.951844,LOOKING_FOR_MIN,0
-0.063196,0.043676,0.943548,LOOKING_FOR_MIN,0
-0.066368,0.060268,0.950380,LOOKING_FOR_MIN,0
-0.038308,0.046116,0.993324,LOOKING_FOR_MIN,0
-0.035380,0.039040,0.966728,LOOKING_FOR_MIN,0
-0.027816,0.034892,0.954040,LOOKING_FOR_MIN,0
-0.025620,0.049776,0.949892,LOOKING_FOR_MIN,0
-0.020740,0.070028,0.944036,LOOKING_FOR_MIN,0
-0.013176,0.096868,0.945256,LOOKING_FOR_MIN,0
-0.018056,0.126148,0.999912,LOOKING_FOR_MIN,0
0.008052,0.129564,1.000400,LOOKING_FOR_MIN,0
0.033916,0.125416,0.999180,LOOKING_FOR_MIN,0
0.050752,0.114436,1.000644,LOOKING_FOR_MIN,0
0.058072,0.100528,1.004792,LOOKING_FOR_MIN,0
0.053436,0.086132,1.002596,LOOKING_FOR_MIN,0
0.041480,0.076616,0.986492,LOOKING_FOR_MIN,0
0.019032,0.088572,0.978684,LOOKING_FOR_MIN,0
0.001708,0.102724,0.972828,LOOKING_FOR_MIN,0
-0.021228,0.114680,0.962092,LOOKING_FOR_MIN,0
-0.045872,0.117120,0.938180,LOOKING_FOR_MIN,0
-0.068808,0.124196,0.911828,LOOKING_FOR_MIN,0
-0.086132,0.133224,0.886696,LOOKING_FOR_MIN,0
-0.084912,0.145424,0.862540,LOOKING_FOR_MIN,0
-0.073200,0.138348,0.864492,LOOKING_FOR_MIN,0
-0.058072,0.128100,0.868884,LOOKING_FOR_MIN,0
-0.039772,0.116876,0.869128,LOOKING_FOR_MIN,0
-0.024888,0.110288,0.866688,LOOKING_FOR_MIN,0
-0.011712,0.111508,0.871080,LOOKING_FOR_MIN,0
0.001220,0.116144,0.879620,LOOKING_FOR_MIN,0
0.029524,0.098576,0.888648,LOOKING_FOR_MIN,0
0.040016,0.067100,0.891820,LOOKING_FOR_MIN,0
0.043432,0.035136,0.898164,LOOKING_FOR_MIN,0
0.047092,0.010980,0.907192,LOOKING_FOR_MIN,0
0.051728,-0.000732,0.919880,LOOKING_FOR_MIN,0
0.054168,0.001464,0.935008,LOOKING_FOR_MIN,0
0.057340,0.014152,0.974048,LOOKING_FOR_MIN,0
0.055144,0.051240,0.982344,LOOKING_FOR_MIN,0
0.046360,0.067832,0.979172,LOOKING_FOR_MIN,0
0.040016,0.075640,0.958432,LOOKING_FOR_MIN,0
0.030500,0.081008,0.933544,LOOKING_FOR_MIN,0
0.027084,0.090524,0.913292,LOOKING_FOR_MIN,0
0.028060,0.101260,0.892064,LOOKING_FOR_MIN,0
0.034648,0.113460,0.882304,LOOKING_FOR_MIN,0
0.041236,0.140300,0.894748,LOOKING_FOR_MIN,0
0.046604,0.147864,0.917440,LOOKING_FOR_MIN,0
0.057340,0.149816,0.944524,LOOKING_FOR_MIN,0
0.060512,0.138592,0.958676,LOOKING_FOR_MIN,0
0.062220,0.125416,0.961848,LOOKING_FOR_MIN,0
0.064416,0.121268,0.964532,LOOKING_FOR_MIN,0
0.063196,0.134932,0.979416,LOOKING_FOR_MIN,0
0.059292,0.141032,0.983076,LOOKING_FOR_MIN,0
0.052948,0.140300,0.978196,LOOKING_FOR_MIN,0
0.046360,0.133468,0.962824,LOOKING_FOR_MIN,0
0.049288,0.130052,0.964776,LOOKING_FOR_MIN,0
0.057096,0.113948,0.984784,LOOKING_FOR_MIN,0
0.066124,0.101260,1.005768,LOOKING_FOR_MIN,0
0.071004,0.090280,1.012844,LOOKING_FOR_MIN,0
0.067100,0.097600,1.001132,LOOKING_FOR_MIN,0
0.062220,0.107604,0.986248,LOOKING_FOR_MIN,0
0.060024,0.110776,0.969900,LOOKING_FOR_MIN,0
0.060268,0.114680,0.962336,LOOKING_FOR_MIN,0
0.063440,0.118584,0.957944,LOOKING_FOR_MIN,0
0.059292,0.140300,0.951844,LOOKING_FOR_MIN,0
0.063928,0.160552,0.954284,LOOKING_FOR_MIN,0
0.096380,0.135176,0.958432,LOOKING_FOR_MIN,0
